Interface-ID,UI-199,UI-200,UI-201,UI-202,UI-203,UI-231,UI-232,UI-241,UI-596
7595,3,3,6,4,7,5,7,2,5
7596,2,1,1,5,1,1,2,1,0
7597,3,2,2,5,3,4,2,2,2
7598,10,7,7,9,8,5,8,6,5
7599,3,2,1,4,1,1,1,1,1
7600,3,6,4,3,2,3,2,3,2
7601,4,7,2,3,1,1,3,4,3
7602,4,6,2,5,1,3,1,3,0
7603,8,7,8,9,7,7,9,9,6
7604,10,7,7,9,8,6,7,9,5
7605,10,8,8,9,6,6,6,8,6
7606,9,10,8,10,9,9,9,10,5
7607,2,3,2,4,1,2,2,2,2
7608,3,3,2,5,1,1,4,3,1
7609,3,6,4,4,2,1,2,5,3
7610,7,8,6,9,6,7,8,7,4
7611,3,3,2,5,1,1,3,4,3
7612,4,8,5,5,7,3,2,4,2
7613,7,3,5,3,6,5,3,8,1
7614,10,9,7,10,8,9,9,8,5
7615,10,7,7,9,8,6,9,9,5
7616,4,2,4,5,1,1,2,4,2
7617,9,6,8,10,7,7,7,10,6
7618,8,6,8,6,7,5,8,2,1
7619,4,2,2,4,1,1,2,1,0
7620,8,9,8,10,6,10,9,8,6
7621,8,8,7,9,9,1,7,10,6
7622,10,8,7,10,6,7,7,9,5
7623,10,10,8,10,7,4,8,8,6
7624,1,2,3,4,1,3,4,5,0
7625,8,7,9,9,6,6,7,9,6
7626,10,9,9,5,3,5,4,10,6
7627,10,7,7,9,7,4,6,8,6
7628,3,7,3,6,2,4,3,5,2
7629,4,8,2,5,2,1,2,4,3
7630,3,1,3,4,1,1,1,3,2
7631,8,8,8,8,6,3,7,9,6
7632,4,2,1,5,7,4,4,4,5
7633,3,3,1,5,1,1,2,2,1
7634,9,6,7,4,5,5,8,9,1
7635,4,2,3,4,2,1,3,2,2
7636,4,7,8,4,8,4,5,4,5
7637,3,6,1,4,4,5,2,3,2
7638,10,8,8,8,7,5,6,9,6
7639,10,7,8,10,6,7,8,4,5
7640,3,3,3,5,1,1,3,2,0
7641,3,3,1,3,1,3,2,1,2
7642,9,8,9,8,7,8,6,8,5
7643,4,6,7,3,2,2,2,2,3
7644,3,1,3,4,1,1,2,1,0
7645,3,5,8,6,7,4,3,3,2
7646,5,2,8,6,2,3,4,4,1
7647,3,2,6,4,5,2,2,3,4
7648,8,7,9,8,6,6,7,7,6
7649,3,4,4,4,2,1,4,3,3
7650,8,7,7,10,9,5,7,8,5
7651,9,8,6,10,6,10,8,8,6
7652,10,8,8,9,7,6,8,8,6
7653,7,8,7,5,6,3,7,4,1
7654,3,6,5,6,2,2,3,5,0
7655,9,2,7,10,7,4,8,8,5
7656,4,3,1,4,1,1,1,1,2
7657,10,10,9,9,6,8,8,10,5
7658,6,7,5,10,7,4,4,5,2
7659,5,6,6,4,6,4,4,4,2
7660,4,5,1,3,1,2,2,5,3
7661,2,2,2,4,2,1,3,1,1
7662,10,7,8,10,7,7,8,10,5
7663,7,10,7,10,6,9,9,10,5
7664,5,3,6,4,3,2,3,6,3
7665,10,9,10,10,8,9,8,8,6
7666,10,9,7,10,6,9,7,10,6
7667,8,9,6,9,6,9,7,9,6
7668,10,10,9,10,7,8,8,10,6
7669,9,7,8,9,6,6,8,8,5
7670,3,3,1,4,2,1,3,4,1
7671,10,8,9,10,7,4,10,8,6
7672,6,7,7,9,8,5,8,8,1
7673,5,8,4,6,4,2,5,3,2
7674,2,1,3,4,1,1,2,3,1
7675,7,8,6,4,6,5,4,4,3
7676,9,7,8,9,9,6,8,8,5
7677,4,3,2,4,2,1,3,2,2
7678,5,6,3,5,2,3,3,4,1
7679,4,3,2,6,1,2,2,3,2
7680,8,7,8,9,8,8,10,7,6
7681,9,8,8,9,8,6,8,8,6
7682,3,6,3,4,5,4,3,4,3
7683,8,6,9,10,8,9,8,8,6
7684,8,6,7,5,6,2,7,4,3
7685,10,9,9,10,9,9,7,8,6
7686,4,6,2,4,2,4,4,5,1
7687,4,8,6,5,2,1,4,2,3
7688,4,9,3,4,2,3,1,5,0
7689,9,10,9,10,8,10,9,8,5
7690,4,2,2,5,2,1,2,3,2
7691,10,8,8,9,7,6,7,10,5
7692,5,3,4,3,1,3,1,4,5
7693,6,9,8,9,6,4,3,7,5
7694,9,7,8,10,9,10,8,6,6
7695,10,7,9,10,9,5,7,7,5
7696,2,7,7,9,1,3,2,5,2
7697,4,3,5,4,2,1,4,3,0
7698,7,2,9,6,2,2,2,5,2
7699,4,2,3,6,1,1,3,3,1
7700,8,6,7,6,3,5,7,2,1
7701,5,7,7,6,7,3,7,3,1
7702,4,1,3,6,2,1,2,3,1
7703,9,7,8,9,5,5,7,8,5
7704,9,7,7,9,6,5,7,9,6
7705,4,6,3,7,6,2,2,3,1
7706,5,7,8,6,2,4,3,6,2
7707,3,2,1,3,1,2,6,4,2
7708,5,3,3,5,2,1,2,4,2
7709,9,4,4,5,3,2,1,5,0
7710,9,8,6,8,9,3,7,6,4
7711,4,7,6,6,2,1,3,4,3
7712,2,7,3,4,5,6,4,5,0
7713,3,4,1,6,1,1,2,2,1
7714,5,6,3,3,3,3,3,4,3
7715,9,8,10,9,8,7,8,8,5
7716,5,7,7,5,8,6,8,8,6
7717,8,8,8,10,6,5,9,8,5
7718,5,7,3,5,2,2,5,3,3
7719,10,10,8,10,7,7,8,8,6
7720,5,3,4,4,1,1,5,4,2
7721,9,8,8,10,7,9,10,9,7
7722,9,8,8,9,7,4,5,8,5
7723,4,3,2,4,1,1,2,3,2
7724,10,8,6,10,7,5,7,9,6
7725,7,5,7,6,6,5,8,6,5
7726,9,8,9,10,6,6,10,9,4
7727,9,6,6,9,7,8,8,10,5
7728,4,3,6,5,2,3,3,1,3
7729,4,6,2,5,8,5,4,4,4
7730,3,3,2,3,2,2,3,4,3
7731,10,8,7,10,8,7,8,8,6
7732,4,7,1,5,3,4,5,4,1
7733,4,2,2,4,2,4,2,3,1
7734,4,6,7,6,1,1,4,5,3
7735,10,7,8,9,5,4,7,9,6
7736,3,1,4,5,1,1,4,1,1
7737,5,7,2,4,1,3,7,4,2
7738,4,2,3,3,1,4,2,2,0
7739,7,8,8,10,9,6,8,8,5
7740,7,7,9,9,7,4,8,3,5
7741,9,7,9,9,8,5,8,9,5
7742,9,7,6,9,8,10,6,9,6
7743,9,7,9,9,5,3,7,2,2
7744,2,7,1,4,1,1,1,3,1
7745,8,6,8,3,1,3,4,4,1
7746,9,9,8,10,6,7,8,8,6
7747,10,7,5,4,6,4,4,4,2
7748,9,7,7,9,6,8,9,9,5
7749,10,10,8,10,9,10,7,9,5
7750,5,7,3,4,1,4,3,4,2
7751,8,8,7,9,9,6,7,8,5
7752,3,3,3,5,2,1,3,3,1
7753,3,2,3,4,6,1,4,3,1
7754,9,8,6,8,8,4,6,7,7
7755,9,7,6,9,7,3,3,7,2
7756,9,7,8,9,7,7,7,9,6
7757,4,3,1,5,1,1,2,3,1
7758,9,7,9,10,6,5,4,3,2
7759,7,5,5,9,6,6,8,10,4
7760,2,7,1,5,2,1,1,3,3
7761,10,8,8,10,7,8,8,9,6
7762,8,8,5,10,7,9,7,8,5
7763,4,2,1,5,2,2,4,4,1
7764,5,3,3,5,2,1,4,3,2
7765,3,2,2,4,3,1,2,2,1
7766,8,6,9,10,8,6,7,7,5
7767,4,8,6,5,8,5,6,2,2
7768,3,3,1,4,1,1,1,1,0
7769,3,2,2,4,1,1,3,2,0
7770,5,6,4,3,6,2,4,5,1
7771,3,3,3,6,1,1,1,2,0
7772,8,8,7,10,7,4,7,9,1
7773,3,5,3,3,1,2,2,3,2
7774,4,5,6,8,6,2,7,9,1
7775,3,3,2,5,1,1,2,4,0
7776,2,1,1,4,1,1,1,2,0
7777,10,9,7,9,9,9,8,10,5
7778,8,9,7,10,8,9,7,8,7
7779,4,3,3,5,1,1,2,2,2
7780,4,2,2,4,1,1,1,3,1
7781,4,6,3,5,6,3,4,4,2
7782,4,7,7,4,6,2,7,5,3
7783,8,8,8,10,8,9,8,10,6
7784,10,7,7,10,6,5,8,10,5
7785,3,2,2,4,1,1,3,3,0
7786,3,2,1,2,1,1,3,3,1
7787,4,4,5,5,1,2,3,3,2
7788,7,7,6,9,8,3,7,9,5
7789,7,8,6,9,6,4,7,9,6
7790,4,2,4,6,1,1,1,3,2
7791,4,1,1,4,2,1,1,1,1
7792,10,9,9,9,6,8,8,9,6
7793,4,7,2,5,1,1,5,3,3
7794,9,7,10,9,6,7,7,9,5
7795,4,7,4,7,7,3,3,8,2
7796,9,7,9,10,8,7,8,9,6
7797,3,3,3,5,2,3,2,2,0
7798,8,9,6,9,7,8,7,8,6
7799,8,6,3,6,6,2,5,6,1
7800,8,7,7,10,7,3,8,9,2
7801,8,6,8,8,6,2,8,4,4
7802,4,3,3,4,1,1,2,4,0
7803,4,7,2,7,1,1,2,3,3
7804,10,9,7,9,6,5,9,3,6
7805,5,2,4,4,1,1,3,5,4
7806,9,7,9,9,5,4,8,8,4
7807,2,1,1,5,1,1,1,2,1
7808,2,2,3,6,1,1,2,2,3
7809,8,7,9,10,6,7,7,8,5
7810,3,2,1,5,1,1,1,2,1
7811,2,3,1,5,1,1,1,1,0
7812,9,6,7,9,7,5,8,8,6
7813,5,2,2,5,2,2,2,2,1
7814,7,7,9,9,7,4,8,8,6
7815,5,2,2,4,1,1,3,1,1
7816,9,8,8,6,6,5,9,4,5
7817,3,1,2,5,1,1,3,1,0
7818,10,9,9,9,6,9,9,8,5
7819,4,8,3,5,2,2,5,4,2
7820,9,8,10,10,8,5,8,8,5
7821,10,8,8,9,6,7,7,7,5
7822,3,6,6,7,2,3,3,7,1
7823,4,8,7,5,3,2,3,3,2
7824,4,7,3,5,2,5,5,4,1
7825,3,6,6,5,2,3,4,2,3
7826,10,9,9,10,9,8,10,10,6
7827,3,6,7,6,2,2,2,6,1
7828,9,7,9,10,8,7,8,9,5
7829,3,3,8,9,8,2,7,4,2
7830,10,9,7,9,7,7,8,9,6
7831,7,6,9,4,6,5,4,5,3
7832,9,9,8,9,7,6,9,8,6
7833,5,3,3,6,1,3,3,3,2
7834,4,2,2,8,6,7,4,2,3
7835,9,7,3,3,5,2,5,3,6
7836,4,6,3,4,1,2,7,3,1
7837,8,8,6,8,7,6,9,8,6
7838,6,3,4,5,1,1,3,5,2
7839,10,7,8,7,7,8,7,8,5
7840,9,7,8,9,7,7,8,9,3
7841,3,3,3,6,1,1,1,4,1
7842,9,8,8,10,7,9,8,9,6
7843,4,7,4,6,1,3,5,1,1
7844,8,6,8,8,1,5,9,6,6
7845,3,6,2,4,1,2,3,4,1
7846,9,7,7,8,7,4,4,8,5
7847,10,7,7,9,7,6,8,9,6
7848,9,8,7,8,7,3,8,5,5
7849,9,9,8,9,7,9,7,8,6
7850,3,3,1,4,2,2,3,3,0
7851,4,6,6,3,2,4,4,4,1
7852,4,2,3,5,1,1,2,5,1
7853,3,6,2,5,3,3,4,1,1
7854,10,7,2,5,6,3,8,5,0
7855,3,1,3,4,1,1,1,2,1
7856,9,6,7,9,7,3,7,9,6
7857,9,7,7,5,6,3,8,3,5
7858,4,7,4,5,1,1,3,2,2
7859,3,3,6,8,2,4,2,2,1
7860,8,7,8,9,7,4,8,6,6
7861,4,6,8,4,7,2,3,3,2
7862,9,8,7,10,6,4,7,9,2
7863,2,2,3,4,5,2,3,3,2
7864,4,6,3,4,2,2,7,5,2
7865,10,6,7,8,6,9,7,8,6
7866,7,8,8,9,9,5,7,7,5
7867,3,1,3,5,1,2,2,3,3
7868,9,8,9,9,8,6,8,7,6
7869,10,9,10,10,8,9,7,9,6
7870,10,9,9,10,8,8,8,8,6
7871,9,6,4,5,2,5,7,8,0
7872,3,2,2,4,1,1,2,2,0
7873,4,6,7,5,1,4,2,4,2
7874,2,3,1,5,1,1,1,1,1
7875,10,6,8,9,7,6,7,3,6
7876,9,7,7,9,6,6,8,7,6
7877,8,9,7,9,8,9,7,9,5
7878,3,1,1,5,1,1,1,2,1
7879,9,8,8,5,6,4,8,3,6
7880,10,7,8,8,9,8,10,8,6
7881,7,7,7,10,7,3,7,7,4
7882,3,5,7,5,6,5,2,2,3
7883,10,8,9,10,7,4,7,8,4
7884,3,3,2,4,1,1,2,2,1
7885,7,6,7,9,8,4,8,7,6
7886,10,9,9,9,8,6,8,9,5
7887,4,3,3,3,1,1,2,2,1
7888,8,8,7,10,8,7,9,8,6
7889,9,7,7,7,6,3,9,9,2
7890,3,1,3,4,1,2,1,3,0
7891,4,7,5,6,3,3,4,3,1
7892,5,7,6,6,5,3,2,3,2
7893,4,5,1,4,2,1,5,4,0
7894,4,6,3,5,2,4,2,2,4
7895,9,7,7,9,8,6,9,7,6
7896,6,8,8,8,4,3,2,3,6
7897,3,6,4,5,1,4,2,5,3
7898,8,8,7,9,6,6,8,8,2
7899,10,9,8,10,9,9,8,9,5
7900,9,8,9,10,8,5,7,9,6
7901,9,8,8,10,7,9,9,8,5
7902,5,1,2,4,2,3,5,4,0
7903,9,7,6,9,7,6,8,4,5
7904,9,6,8,5,4,5,7,7,6
7905,5,2,7,4,1,1,5,2,3
7906,3,7,1,3,1,3,3,3,2
7907,4,1,2,4,1,1,3,1,0
7908,4,8,7,5,6,2,4,3,1
7909,9,8,8,9,7,3,7,9,5
7910,2,8,3,4,1,2,2,1,2
7911,4,3,4,4,5,4,4,4,3
7912,8,7,8,9,7,8,7,7,5
7913,3,2,4,4,2,1,3,2,1
7914,10,8,7,9,7,8,8,10,5
7915,10,8,10,9,7,7,8,7,7
7916,3,3,4,5,1,5,4,2,2
7917,5,2,2,5,2,1,3,2,2
7918,4,2,1,3,1,1,1,3,3
7919,9,9,9,9,6,8,9,9,6
7920,10,6,8,10,7,5,8,7,5
7921,2,1,3,5,1,1,2,4,1
7922,3,3,3,7,1,3,2,3,2
7923,9,7,10,9,6,6,9,6,6
7924,3,1,2,5,1,1,1,2,0
7925,8,7,7,9,7,2,3,4,2
7926,9,9,8,9,8,7,8,6,6
7927,4,3,3,5,1,1,2,2,2
7928,10,7,6,4,3,2,3,8,5
7929,5,7,3,6,2,5,7,3,2
7930,2,4,2,5,3,2,2,4,0
7931,9,9,9,10,7,5,9,9,6
7932,3,2,3,3,2,1,3,2,1
7933,3,2,1,4,1,1,2,2,1
7934,7,7,8,7,4,2,3,4,5
7935,9,7,6,8,7,5,8,5,5
7936,7,8,8,10,8,9,6,10,6
7937,8,7,8,9,7,5,8,8,5
7938,4,6,3,5,7,3,4,4,1
7939,10,8,9,10,3,6,3,8,5
7940,4,2,3,4,1,1,3,2,1
7941,4,7,2,5,1,3,4,3,0
7942,9,8,6,10,8,7,7,6,6
7943,4,3,4,5,1,1,3,2,0
7944,3,2,3,5,1,3,1,4,1
7945,3,1,1,4,1,1,3,2,0
7946,10,10,6,9,7,8,7,7,7
7947,3,6,3,10,2,5,4,2,5
7948,4,7,2,2,1,2,2,4,0
7949,3,8,3,4,2,2,3,3,1
7950,10,6,9,9,7,5,7,10,5
7951,9,7,8,4,6,5,6,7,2
7952,9,8,8,9,5,4,7,9,6
7953,3,1,1,4,1,1,4,2,2
7954,3,2,2,5,1,1,2,4,0
7955,6,7,8,9,7,5,7,6,5
7956,5,3,3,5,7,5,2,2,1
7957,10,7,9,9,6,7,10,8,6
7958,9,8,8,9,7,9,7,8,5
7959,3,7,7,5,7,2,2,5,3
7960,8,9,7,6,7,4,7,3,2
7961,8,6,8,10,6,6,9,7,5
7962,3,3,1,4,1,1,1,4,2
7963,10,8,8,10,6,4,5,3,1
7964,2,1,2,4,1,1,3,1,0
7965,4,8,5,3,5,2,2,4,3
7966,9,10,9,10,8,8,9,9,5
7967,10,9,9,10,8,9,7,10,6
7968,8,7,8,9,8,7,7,8,5
7969,4,6,8,7,5,3,2,4,1
7970,9,7,8,10,5,9,8,7,5
7971,9,6,7,9,7,7,7,10,5
7972,8,7,9,10,7,7,9,7,6
7973,3,2,1,3,1,1,2,2,1
7974,3,3,2,6,1,2,3,3,2
7975,4,4,3,5,2,3,3,5,5
7976,3,6,3,4,1,1,1,3,1
7977,4,2,4,4,3,1,2,2,2
7978,9,8,8,10,6,5,5,6,2
7979,9,8,3,9,5,5,6,4,2
7980,10,9,10,10,8,6,8,8,6
7981,10,8,7,10,7,8,8,7,6
7982,7,7,7,10,7,5,5,3,3
7983,4,2,9,3,2,1,3,3,2
7984,5,5,8,2,1,5,4,1,1
7985,10,9,9,10,8,8,8,8,6
7986,4,3,3,5,1,1,1,4,0
7987,9,8,7,10,6,6,8,5,5
7988,9,8,10,10,6,7,7,8,6
7989,10,10,8,10,9,10,7,8,6
7990,9,8,8,8,5,3,6,8,3
7991,7,8,8,3,5,5,8,6,5
7992,4,3,1,5,1,1,4,3,2
7993,7,7,7,4,7,7,7,8,2
7994,9,8,4,9,6,8,8,3,6
7995,9,6,8,6,5,2,4,3,3
7996,10,7,6,7,7,7,8,7,3
7997,2,3,6,4,6,4,3,3,3
7998,8,8,8,10,5,3,3,6,2
7999,10,9,7,10,9,10,9,9,6
8000,2,1,2,5,1,3,2,1,1
8001,10,8,8,9,6,2,8,9,1
8002,5,7,2,3,1,4,4,6,1
8003,9,7,9,5,8,5,7,10,5
8004,4,2,1,5,1,1,1,1,0
8005,9,7,6,8,6,8,10,7,5
8006,9,7,7,9,7,8,8,8,6
8007,8,8,8,6,7,5,8,5,1
8008,4,2,2,7,1,1,1,2,2
8009,8,6,8,10,9,6,8,8,6
8010,8,6,7,9,6,4,4,4,2
8011,5,3,2,4,1,1,4,4,2
8012,8,7,6,7,5,2,3,8,6
8013,8,5,8,10,9,6,7,8,5
8014,9,9,8,9,8,4,8,10,5
8015,8,8,9,9,7,6,7,6,5
8016,3,2,3,4,1,1,3,3,1
8017,9,7,7,9,6,3,8,10,6
8018,2,3,3,4,2,1,2,2,2
8019,10,8,8,5,6,6,8,5,5
8020,2,3,3,4,2,2,3,2,3
8021,5,2,2,5,3,3,3,3,1
8022,2,6,2,5,7,3,3,2,3
8023,9,7,7,8,7,7,7,9,5
8024,3,6,2,5,2,1,2,1,2
8025,9,7,7,9,6,6,7,8,6
8026,10,8,7,10,7,5,7,10,5
8027,10,9,7,10,8,10,7,9,6
8028,10,8,9,9,7,4,8,7,7
8029,4,6,2,3,1,1,2,4,1
8030,10,8,7,10,7,9,9,9,6
8031,9,8,4,9,9,5,8,9,6
8032,10,7,7,10,6,8,8,7,6
8033,7,8,3,4,5,1,8,3,2
8034,5,3,1,4,1,1,3,2,0
8035,9,8,8,10,5,5,6,8,6
8036,4,1,2,5,2,3,1,2,2
8037,8,9,8,10,5,2,7,8,6
8038,3,6,2,4,2,5,4,4,1
8039,4,4,2,5,2,4,8,3,2
8040,4,2,5,4,4,1,5,4,1
8041,2,1,1,2,2,1,2,3,2
8042,4,3,3,7,2,1,5,4,0
8043,5,2,3,6,2,4,5,2,2
8044,10,6,7,8,6,5,6,7,3
8045,8,8,6,9,7,7,9,10,6
8046,9,7,9,9,8,6,7,3,6
8047,9,7,7,10,7,7,6,7,6
8048,8,7,7,4,6,4,7,9,1
8049,5,8,7,5,5,4,4,5,2
8050,3,2,3,4,2,2,2,4,2
8051,5,4,2,4,1,2,1,2,0
8052,8,6,8,10,6,6,7,7,5
8053,8,7,7,9,7,5,7,7,6
8054,9,8,7,10,7,5,7,10,6
8055,10,7,7,8,7,6,7,7,6
8056,5,2,2,4,1,1,1,1,3
8057,9,6,7,9,6,8,8,8,6
8058,8,6,8,10,7,10,8,9,5
8059,4,2,4,4,1,3,4,6,0
8060,9,5,3,5,5,2,1,3,4
8061,4,1,1,4,1,1,1,2,2
8062,7,7,7,9,7,7,7,8,5
8063,3,4,3,4,2,2,2,1,2
8064,4,3,3,8,2,2,2,9,1
8065,4,6,4,4,1,3,2,2,2
8066,9,8,9,7,9,6,8,6,4
8067,9,9,7,10,8,5,7,9,7
8068,9,9,7,9,8,5,9,9,7
8069,4,7,3,5,2,1,2,4,2
8070,9,9,9,9,8,8,7,7,5
8071,9,8,8,10,7,10,7,7,6
8072,4,3,1,5,1,1,1,2,0
8073,9,8,7,8,8,8,7,6,6
8074,3,5,7,9,6,4,9,7,5
8075,10,10,7,10,8,7,7,9,5
8076,10,7,7,9,6,7,9,9,5
8077,9,7,7,9,8,6,7,8,5
8078,3,3,1,4,1,1,2,2,1
8079,3,1,1,3,2,1,1,1,0
8080,9,9,7,5,8,6,8,4,6
8081,3,5,7,5,1,2,3,1,1
8082,3,8,4,5,1,4,3,3,2
8083,5,8,2,4,6,4,3,4,1
8084,9,9,8,9,8,8,8,10,6
8085,4,4,2,6,6,2,3,4,3
8086,9,10,7,10,7,2,6,9,5
8087,4,2,3,3,1,1,3,4,1
8088,4,6,2,6,1,1,3,4,2
8089,9,8,8,8,7,8,7,9,5
8090,4,6,8,6,2,3,4,4,2
8091,3,2,2,5,2,3,3,2,2
8092,5,5,2,6,1,2,3,2,2
8093,9,7,7,8,5,5,8,3,2
8094,5,5,6,5,2,3,6,4,0
8095,5,2,5,4,3,2,5,4,0
8096,9,7,9,10,6,9,6,8,4
8097,4,2,8,5,6,5,3,9,2
8098,9,9,9,9,7,7,8,8,5
8099,9,8,8,8,6,9,9,8,5
8100,10,8,7,10,6,8,7,10,5
8101,4,8,5,6,2,3,4,5,1
8102,5,1,2,1,1,1,2,3,2
8103,3,3,4,4,1,1,3,5,2
8104,5,2,2,3,1,1,3,1,0
8105,4,3,1,4,3,1,4,3,0
8106,7,7,6,8,7,9,10,4,4
8107,9,8,8,9,4,8,10,8,6
8108,3,5,1,3,2,1,2,1,1
8109,2,2,2,4,1,1,2,2,0
8110,10,10,8,9,7,4,7,9,5
8111,3,4,3,5,1,1,3,5,2
8112,5,2,3,4,1,1,1,3,1
8113,3,1,4,6,1,2,3,3,2
8114,10,7,7,10,6,7,8,9,5
8115,7,7,9,5,7,3,2,4,3
8116,5,5,7,6,6,1,3,3,3
8117,3,2,3,6,1,1,1,2,3
8118,4,8,3,4,5,4,2,4,1
8119,6,5,4,9,7,4,3,3,0
8120,10,9,6,9,6,1,7,9,4
8121,3,1,1,4,1,1,1,1,1
8122,10,8,9,10,10,5,8,8,5
8123,4,1,3,3,1,1,2,3,2
8124,10,8,7,10,7,8,9,7,6
8125,3,1,2,4,1,1,1,5,1
8126,9,7,7,9,6,4,7,8,5
8127,7,7,7,4,6,3,7,4,1
8128,3,8,4,7,7,2,4,2,2
8129,9,7,7,10,7,7,8,9,5
8130,3,3,5,4,1,3,3,2,1
8131,5,7,2,4,6,4,4,4,1
8132,3,2,1,3,1,2,3,2,0
8133,2,1,3,5,1,1,1,4,2
8134,9,9,9,10,7,8,10,9,5
8135,3,5,3,4,7,2,3,5,1
8136,3,6,8,5,8,3,9,4,5
8137,10,9,9,10,7,6,8,9,7
8138,5,6,8,6,6,5,4,3,1
8139,4,7,3,5,1,3,3,5,2
8140,10,8,9,7,7,6,9,7,6
8141,9,7,4,6,2,4,4,3,2
8142,3,3,4,3,3,5,3,2,2
8143,6,5,2,6,2,1,6,4,1
8144,4,7,3,5,7,4,3,3,1
8145,3,6,2,3,2,1,3,5,2
8146,4,3,1,3,1,2,3,3,1
8147,8,9,9,10,7,7,8,8,5
8148,10,7,7,5,6,6,4,5,2
8149,4,5,2,5,2,3,4,4,1
8150,9,6,6,10,7,3,7,6,3
8151,10,6,9,9,8,9,9,8,5
8152,10,8,8,8,5,8,9,9,2
8153,9,8,7,9,7,8,8,9,5
8154,3,2,3,4,3,2,3,4,1
8155,10,8,8,10,7,6,8,6,6
8156,3,3,2,3,1,1,2,2,2
8157,8,6,7,4,8,6,8,7,6
8158,10,10,9,10,7,10,8,9,6
8159,7,7,9,9,7,6,8,9,6
8160,5,6,2,5,1,3,3,6,4
8161,8,7,8,10,7,3,8,9,1
8162,8,8,3,6,5,4,5,5,2
8163,3,2,3,5,1,1,1,1,2
8164,8,7,1,4,6,3,3,3,6
8165,9,8,7,9,5,3,8,9,6
8166,10,7,7,9,7,4,6,9,5
8167,5,2,1,4,1,2,4,1,1
8168,5,6,2,5,2,2,2,3,1
8169,7,7,7,5,1,2,2,4,2
8170,10,7,8,8,8,5,7,7,6
8171,3,5,7,4,8,3,3,4,1
8172,7,8,8,10,7,10,8,7,7
8173,8,9,7,10,8,6,8,9,6
8174,8,6,8,9,6,5,4,10,5
8175,3,2,1,4,2,1,3,4,1
8176,9,8,8,8,7,6,8,9,6
8177,5,6,8,6,5,1,1,1,2
8178,4,3,3,5,1,5,4,2,1
8179,4,2,2,4,1,2,2,2,2
8180,4,3,3,6,1,2,3,3,0
8181,9,5,8,8,7,6,8,8,4
8182,4,2,1,6,1,1,3,1,1
8183,4,6,2,5,7,5,7,3,2
8184,8,8,7,10,5,3,7,8,6
8185,8,9,8,8,8,5,8,9,6
8186,3,2,1,4,1,1,2,5,2
8187,4,2,1,5,1,1,1,2,0
8188,10,9,7,10,7,6,8,7,6
8189,3,2,2,3,1,1,3,3,1
8190,4,2,3,4,2,3,3,3,1
8191,8,7,8,9,9,4,8,9,6
8192,5,7,5,6,2,5,9,3,2
8193,10,7,10,10,8,6,9,8,4
8194,9,6,8,7,4,4,9,1,6
8195,10,8,8,10,7,7,8,9,6
8196,3,3,2,3,1,1,1,2,1
8197,10,7,7,10,8,6,7,7,5
8198,5,6,8,5,4,4,3,1,1
8199,3,2,1,4,1,1,4,2,2
8200,7,6,3,8,6,3,3,3,3
8201,9,7,8,5,7,2,7,4,6
8202,9,8,8,10,7,5,7,9,6
8203,10,6,7,10,8,3,6,8,5
8204,10,6,8,10,7,7,7,9,6
8205,10,8,9,8,7,5,7,8,5
8206,8,9,7,9,7,4,8,7,5
8207,8,9,7,10,7,10,8,8,6
8208,4,4,2,4,2,1,4,5,1
8209,8,9,8,9,8,6,8,8,5
8210,8,6,9,10,5,8,7,7,6
8211,5,7,2,5,1,1,3,5,2
8212,4,3,1,4,1,1,2,1,1
8213,2,2,1,6,3,3,2,4,2
8214,3,1,8,6,1,4,1,3,2
8215,9,8,8,10,8,9,5,8,6
8216,8,8,8,10,8,5,6,9,5
8217,6,8,4,5,2,3,3,3,4
8218,8,6,7,10,5,2,4,3,5
8219,4,1,1,4,1,1,2,4,0
8220,9,7,8,8,6,8,7,6,5
8221,9,7,8,7,7,5,7,8,6
8222,3,6,1,5,2,1,3,1,1
8223,9,7,10,9,6,6,9,4,1
8224,7,4,5,4,1,5,8,3,5
8225,10,7,6,10,7,7,6,8,6
8226,7,6,8,10,8,4,7,3,6
8227,7,6,7,4,7,5,4,4,2
8228,10,6,8,10,8,5,7,9,6
8229,9,9,8,10,6,7,9,9,5
8230,4,2,2,3,1,3,3,3,2
8231,3,3,4,10,2,4,4,4,2
8232,5,2,4,6,1,1,1,3,0
8233,7,7,7,8,7,5,8,4,7
8234,4,2,4,6,2,1,1,3,2
8235,10,8,8,9,8,10,8,8,5
8236,4,2,2,3,1,2,2,4,1
8237,4,5,7,4,5,2,2,4,2
8238,10,10,9,8,7,8,9,8,5
8239,7,6,8,8,7,9,7,3,6
8240,9,9,7,10,6,8,9,7,6
8241,10,7,9,10,6,3,7,10,6
8242,9,8,7,4,6,4,3,9,3
8243,7,5,7,9,8,9,8,7,5
8244,4,2,2,4,1,1,3,1,0
8245,2,7,1,4,3,3,4,4,3
8246,8,7,7,9,5,5,9,5,2
8247,10,8,9,9,8,8,8,8,6
8248,9,7,9,9,7,6,6,8,6
8249,8,6,2,5,6,3,2,5,3
8250,5,3,1,5,1,1,1,5,1
8251,5,8,2,3,7,3,2,3,5
8252,2,1,1,5,1,1,2,1,1
8253,10,7,7,10,9,10,7,9,5
8254,9,8,6,10,7,7,9,9,5
8255,9,8,9,8,7,8,7,8,4
8256,9,7,8,9,9,5,7,8,5
8257,9,6,7,9,7,7,6,9,6
8258,5,3,3,5,1,1,3,2,0
