Interface-ID,UI-199,UI-200,UI-201,UI-202,UI-203,UI-231,UI-232,UI-241,UI-596
75,9,5,9,8,4,10,8,9,5
85,8,3,10,6,7,9,8,6,6
24,3,1,2,1,4,5,1,3,0
35,4,1,2,1,4,2,4,6,1
74,9,8,8,7,9,10,7,10,7
4,3,1,3,3,3,4,1,2,0
19,4,1,2,2,3,4,1,5,2
88,8,6,9,6,9,9,8,10,7
70,3,4,2,4,6,5,5,6,2
32,3,1,2,2,3,4,3,5,2
26,3,3,5,3,6,5,6,3,2
73,8,8,9,9,10,8,7,10,7
77,9,5,3,6,4,9,6,6,5
89,10,6,6,9,10,10,10,10,8
24,3,1,2,1,2,5,6,4,1
27,5,1,1,2,6,5,4,3,1
67,8,7,8,7,10,9,10,10,5
23,6,4,4,5,6,5,9,2,4
29,3,1,4,2,5,3,6,8,3
70,9,7,6,8,10,10,10,10,5
82,9,6,8,8,9,10,7,10,7
50,7,3,4,4,5,4,5,4,7
44,3,6,4,6,5,6,5,5,1
3,1,1,3,2,5,4,5,3,1
20,4,1,3,2,4,4,5,4,1
26,3,1,3,8,3,4,2,6,1
53,3,1,5,7,3,5,5,4,4
8,4,1,2,2,6,5,5,4,0
21,2,2,3,1,3,6,1,4,0
86,9,8,7,9,8,7,7,6,5
39,3,1,3,6,7,4,4,4,2
34,5,2,2,5,6,6,4,4,4
81,9,7,8,8,9,8,10,10,5
81,10,8,9,8,10,9,10,10,6
5,2,1,1,2,1,3,1,2,1
62,9,6,4,6,6,9,7,5,5
60,8,6,7,7,10,10,10,10,5
67,5,3,6,7,7,9,8,6,7
2,3,1,1,1,4,2,4,5,1
89,10,6,7,9,10,10,10,10,8
29,2,2,4,1,3,3,4,4,2
34,4,2,4,2,3,4,4,4,1
39,4,3,6,3,6,4,7,6,1
17,5,3,3,6,5,8,2,5,6
79,9,7,8,9,10,10,6,10,6
79,10,7,7,9,10,9,10,9,6
33,4,2,2,6,6,8,4,7,2
78,8,8,9,8,9,10,7,9,6
85,8,6,8,6,10,9,10,9,8
29,4,2,1,3,3,2,5,4,0
6,2,1,2,2,4,3,2,4,1
66,5,2,4,7,6,4,7,4,2
25,3,1,3,2,5,5,5,6,6
28,4,1,3,6,3,4,5,5,5
30,4,1,3,1,4,6,2,4,1
63,4,4,6,3,7,5,8,5,5
73,9,7,8,2,3,10,7,10,4
71,7,5,5,6,10,9,6,10,7
64,10,5,7,9,10,8,10,10,6
71,7,5,3,1,7,5,7,3,5
89,10,8,10,7,10,10,10,10,6
12,3,1,2,1,2,6,3,5,2
4,4,2,1,2,2,5,3,3,2
20,3,1,4,3,7,5,3,3,3
62,9,7,10,6,10,10,7,9,6
15,4,3,2,7,5,5,4,6,1
77,9,7,8,7,10,10,9,10,5
14,3,1,2,2,3,3,2,5,0
26,4,2,2,2,7,4,4,4,1
20,5,1,3,2,3,5,1,4,1
77,10,3,7,7,4,10,8,5,4
45,9,5,3,8,6,10,9,3,5
24,10,1,5,6,8,8,4,8,6
68,9,8,8,6,9,10,7,10,5
81,7,7,7,7,10,9,7,10,6
6,4,1,3,1,2,4,3,2,1
61,7,4,8,7,10,10,9,6,5
15,3,1,1,1,3,4,1,3,1
25,2,2,2,3,5,5,7,5,0
89,9,6,10,7,9,10,10,10,6
19,4,1,2,4,4,5,4,6,2
8,1,1,1,2,1,5,1,4,0
66,9,1,9,6,4,8,4,10,6
85,8,6,8,7,9,10,9,9,6
31,3,1,1,1,4,5,1,4,2
73,8,8,8,6,9,10,8,10,4
19,3,3,3,3,5,5,2,5,0
22,2,1,3,3,4,5,6,5,4
79,9,7,9,7,6,10,9,9,7
28,3,1,2,1,3,5,1,3,0
33,4,2,3,2,8,6,9,5,0
59,8,7,8,8,7,9,8,10,5
64,9,8,7,9,10,10,10,10,8
78,3,4,2,6,4,7,6,4,6
21,4,1,3,6,6,9,6,5,1
10,5,2,3,5,4,5,5,6,2
22,2,1,3,3,4,4,6,5,0
74,9,7,4,6,10,9,7,9,4
83,8,2,7,7,5,10,8,6,7
71,10,8,7,7,10,10,7,9,5
28,9,2,3,1,3,5,7,6,6
16,3,1,1,2,4,4,1,4,2
12,3,1,2,1,5,4,3,3,0
70,9,7,7,6,10,10,8,10,5
75,5,5,9,8,5,9,5,10,6
8,5,1,2,1,3,5,4,3,0
28,6,3,2,6,5,4,5,6,0
89,9,8,8,8,10,10,9,10,7
45,5,2,3,2,3,5,4,4,1
89,10,7,7,6,9,10,9,10,6
30,4,1,3,7,5,5,4,5,6
17,3,4,5,6,7,9,4,4,6
31,5,4,3,3,6,6,4,4,0
75,9,7,8,7,10,10,9,10,6
63,9,9,9,8,8,9,9,5,6
22,4,1,4,6,4,6,4,4,2
24,6,2,2,2,7,5,2,4,2
85,9,7,8,8,6,9,8,7,6
85,8,7,7,10,10,9,8,10,6
89,9,5,8,8,10,10,10,10,8
73,9,6,8,7,10,10,10,10,6
8,4,3,1,1,6,6,3,4,1
79,10,8,7,6,10,9,7,10,5
27,5,3,2,3,4,4,4,5,6
15,1,1,3,2,3,5,4,4,1
69,7,6,7,8,7,9,9,10,6
81,9,8,7,9,7,10,10,10,5
21,5,2,3,3,3,5,4,5,1
1,4,1,3,1,4,4,3,4,0
19,4,1,2,3,5,3,3,1,1
27,5,3,3,2,6,5,6,5,1
15,4,1,4,2,7,5,4,5,2
6,4,1,1,2,4,5,2,2,0
86,8,6,9,7,6,9,8,10,6
36,10,4,4,3,6,8,6,5,5
20,3,1,1,1,2,4,1,4,1
73,8,7,7,5,6,7,7,9,6
63,7,2,9,8,9,9,8,5,1
62,9,7,8,8,10,8,7,6,6
53,8,3,7,7,9,5,9,10,6
84,9,7,8,8,10,10,9,10,7
21,5,1,3,1,3,5,3,5,0
71,9,6,7,7,10,10,8,10,6
58,8,5,7,8,9,10,7,5,5
65,9,7,7,8,6,6,9,10,6
65,8,1,3,6,10,10,8,10,5
62,8,3,8,6,8,10,5,9,6
6,2,3,3,2,4,5,5,5,2
76,10,7,8,9,10,10,9,10,7
64,8,8,6,7,10,9,8,10,5
64,8,7,7,7,10,9,8,10,5
67,3,2,3,3,7,9,7,6,4
16,6,2,5,3,4,9,3,5,0
60,8,1,3,3,5,5,4,7,6
72,9,9,8,7,10,10,9,10,7
64,5,2,2,3,5,4,5,5,0
25,4,2,3,1,4,5,5,7,1
24,5,1,2,3,2,3,2,3,0
20,4,1,2,3,3,8,5,5,1
10,4,1,4,3,5,6,5,3,0
69,9,7,7,6,10,10,9,10,5
84,9,6,9,9,10,10,6,10,6
19,4,2,3,2,4,4,5,5,1
89,10,9,7,7,10,10,9,10,7
68,10,6,8,7,8,9,9,10,5
13,4,1,3,3,4,3,6,4,0
34,4,3,3,4,6,5,4,5,1
9,7,3,3,2,3,3,5,6,0
69,9,9,8,7,10,10,9,9,5
22,5,1,1,2,3,3,4,5,1
1,2,1,2,2,5,3,5,4,2
10,4,2,1,1,4,7,7,5,1
31,3,2,3,1,5,4,4,5,1
63,9,1,6,5,6,9,6,9,6
89,9,6,8,10,10,10,10,10,7
24,3,1,4,1,3,5,3,5,0
72,10,7,8,8,9,10,7,10,5
89,9,2,6,8,9,8,9,8,5
10,4,2,2,3,5,5,6,5,0
15,4,1,4,2,8,4,3,6,3
71,9,6,8,7,8,10,8,10,5
34,4,1,2,7,6,5,5,5,0
22,4,2,3,6,5,5,3,6,1
26,2,2,2,4,4,5,3,5,0
89,9,8,9,7,10,9,10,10,7
24,3,3,3,3,5,4,4,5,5
76,10,8,9,9,9,10,10,10,6
80,9,8,9,10,6,10,10,10,5
27,4,2,3,1,3,5,5,5,2
82,9,7,10,10,9,10,10,10,6
31,4,1,3,4,5,3,4,5,0
31,4,4,3,4,2,10,8,5,6
46,9,7,7,8,10,10,7,10,5
25,3,2,2,3,4,4,2,4,3
33,3,1,2,2,4,4,1,3,1
68,7,5,6,8,10,10,9,10,7
27,3,1,3,2,3,6,4,6,0
14,9,7,6,8,10,7,7,10,6
7,5,1,2,2,2,6,2,3,1
65,7,7,8,7,9,10,9,8,5
72,10,8,6,7,10,10,10,10,7
52,9,1,3,7,9,8,6,5,5
22,4,1,4,2,5,4,3,4,0
87,10,9,9,7,10,10,10,10,8
51,8,9,7,7,8,10,10,5,5
26,4,4,5,3,4,6,8,4,2
80,6,1,8,6,9,8,7,10,4
12,2,1,2,1,4,4,4,4,2
16,4,1,1,1,2,4,1,5,0
23,3,1,4,1,4,6,3,5,1
31,3,1,3,3,4,6,2,6,1
74,10,3,5,7,10,9,7,4,5
25,4,1,4,3,4,4,4,3,0
82,8,3,8,7,6,9,8,5,5
73,9,4,8,7,10,8,7,5,3
78,9,8,7,6,10,10,6,10,7
75,6,6,8,6,5,8,7,10,7
30,4,1,2,3,6,5,3,5,1
18,6,1,6,2,4,3,3,5,1
19,7,3,2,7,6,7,3,6,4
16,5,1,2,1,1,5,4,4,0
42,1,1,2,3,3,3,5,3,0
71,10,9,8,5,3,9,7,8,4
18,3,3,3,1,6,5,3,6,1
18,6,9,4,6,5,7,6,9,5
56,4,4,2,2,4,4,6,7,5
70,8,6,7,7,7,10,6,10,4
23,5,1,4,2,5,4,3,3,2
79,4,2,4,8,9,10,8,5,4
30,4,3,2,2,4,4,4,3,1
1,2,1,1,1,3,5,1,4,1
60,9,2,7,5,9,8,6,10,5
65,8,7,7,6,10,10,7,10,5
4,4,2,3,3,5,6,4,2,1
2,7,2,2,4,6,7,8,4,1
1,1,1,1,1,1,6,1,3,0
64,4,3,4,8,7,10,7,5,2
7,4,2,2,1,4,6,5,5,1
12,4,1,2,2,3,4,3,5,0
32,4,1,3,2,4,5,2,3,0
71,9,5,8,7,10,9,7,9,5
78,5,2,3,1,4,4,4,4,3
4,4,1,3,2,4,5,5,5,1
35,6,1,4,2,3,3,3,5,2
21,5,4,2,2,3,4,1,5,1
18,5,3,2,2,6,5,6,6,1
23,4,3,2,2,5,6,8,4,5
89,10,6,7,8,10,10,7,9,5
25,3,1,2,3,5,4,4,3,1
23,3,2,1,3,3,9,3,5,0
89,10,7,8,8,10,10,10,10,8
81,8,7,8,6,7,8,9,10,5
63,4,2,3,7,6,6,4,5,7
62,5,2,4,7,5,9,8,9,5
68,4,3,2,2,6,5,7,3,2
84,9,6,9,7,10,10,10,10,8
7,5,2,2,1,3,4,3,6,2
14,5,1,3,2,4,5,5,6,2
80,8,7,10,8,10,9,10,10,6
15,3,2,2,2,6,4,6,5,1
21,4,6,4,1,5,4,6,5,1
80,10,8,6,8,10,10,9,10,6
35,3,2,4,3,3,4,6,7,2
49,4,2,2,3,6,5,7,5,3
7,4,1,1,1,5,6,4,5,1
73,9,9,7,7,10,10,9,8,6
5,4,3,2,2,5,5,6,6,1
17,2,2,4,1,2,4,3,5,0
6,2,1,1,2,1,3,1,2,0
20,1,2,1,1,4,5,3,4,1
81,9,7,8,7,10,10,9,9,5
80,9,6,7,6,10,10,9,10,8
27,3,1,4,2,2,5,4,5,0
60,9,6,8,7,10,9,8,8,5
72,9,7,8,6,9,10,9,10,5
55,8,6,6,7,10,9,8,10,6
76,8,3,7,7,10,10,7,9,6
63,4,5,6,8,4,8,7,6,5
9,3,1,2,2,4,6,3,3,0
89,9,9,9,8,10,10,10,10,7
49,8,6,2,5,10,9,7,7,5
16,4,3,1,5,6,5,7,6,1
74,8,2,9,7,6,9,6,6,5
16,6,1,3,2,5,6,3,5,1
60,7,3,4,6,7,5,5,5,1
59,9,2,8,7,4,9,8,10,7
89,8,8,10,9,10,10,10,10,8
38,8,1,5,1,4,10,5,6,1
54,8,6,6,6,10,10,9,8,6
13,3,1,2,2,3,6,4,4,0
6,3,1,1,1,4,4,1,3,0
72,10,8,8,7,7,10,8,10,6
14,3,1,1,1,3,4,1,4,0
25,5,7,4,2,6,5,4,6,1
18,9,4,4,3,5,9,5,5,2
69,10,7,10,7,9,10,9,10,6
9,4,1,2,3,4,3,5,2,2
17,5,2,3,1,5,7,3,6,0
74,8,7,7,8,9,8,9,10,7
89,10,6,8,9,10,10,9,10,7
89,10,6,8,8,10,8,10,9,7
14,1,3,2,2,4,4,3,5,1
70,7,6,5,7,10,9,5,5,5
89,9,7,7,10,10,10,10,10,6
86,9,7,8,6,10,10,8,10,6
8,2,1,1,2,1,5,3,3,1
7,2,1,1,1,2,4,3,4,0
12,5,1,3,1,2,5,2,4,2
79,9,8,8,8,6,4,9,7,3
31,6,1,3,2,5,4,2,5,2
24,3,1,4,2,3,5,5,2,1
46,8,2,5,7,8,8,6,5,6
17,6,3,4,8,5,4,6,7,4
16,4,2,2,1,4,4,5,6,2
12,3,1,1,2,3,5,3,3,0
71,9,2,6,7,4,8,8,5,4
70,9,8,8,8,9,9,9,10,6
3,3,1,1,3,1,3,1,1,0
1,4,1,2,3,6,4,5,2,0
89,10,6,9,8,10,10,10,10,8
18,4,1,2,1,4,5,4,5,1
59,5,7,8,7,7,8,8,9,5
14,4,4,3,6,6,4,5,4,2
67,9,7,8,8,10,9,10,9,6
11,4,1,3,2,3,5,3,4,0
66,8,4,8,6,4,9,7,9,6
80,8,6,9,9,9,10,10,9,6
73,7,8,8,6,8,10,7,8,6
19,6,1,3,3,5,6,4,5,1
45,8,4,4,7,8,5,5,6,5
15,2,1,2,1,3,4,2,5,0
15,4,2,1,1,4,5,6,6,0
13,4,1,1,3,5,4,2,3,1
79,3,8,7,8,7,8,7,7,4
55,4,3,4,8,6,10,6,5,5
19,4,1,1,3,2,5,1,2,1
89,10,7,9,9,10,10,10,10,7
58,8,8,9,8,9,9,10,10,8
89,10,9,6,6,10,10,10,10,6
58,7,6,3,6,10,9,9,10,4
28,8,1,8,6,5,9,5,6,1
56,8,7,8,6,6,8,5,4,6
69,10,3,8,9,8,9,7,10,7
47,4,1,1,1,2,4,2,5,1
25,5,2,2,2,6,4,4,3,1
79,9,2,9,7,10,10,10,9,6
4,3,2,2,2,6,5,3,5,0
71,8,4,3,1,4,9,4,10,1
21,3,2,1,4,4,5,2,2,0
29,10,6,4,4,2,6,3,6,1
74,7,8,7,6,10,10,9,10,6
37,6,1,4,6,4,3,7,3,0
20,3,2,2,2,5,2,3,4,2
30,4,3,3,4,5,4,7,4,5
29,5,1,2,1,4,5,4,5,0
79,8,7,4,8,4,9,9,9,6
80,10,6,7,7,9,9,6,7,6
13,3,2,4,5,5,9,6,6,0
76,7,7,8,7,10,9,8,9,5
30,5,1,2,3,5,4,8,5,0
67,5,3,2,6,4,4,7,5,1
31,4,1,3,1,2,3,5,5,1
65,2,1,3,3,4,9,5,7,5
89,9,8,6,6,10,10,9,10,6
26,4,1,5,2,5,5,2,4,6
13,4,1,3,2,3,4,2,4,1
74,10,7,6,7,10,10,10,9,6
22,6,1,3,3,3,4,5,3,1
67,10,6,8,7,10,10,9,10,5
89,7,8,7,7,8,9,7,10,6
80,10,10,7,8,10,10,10,10,6
31,4,2,3,3,4,2,6,5,0
28,3,1,4,4,6,3,3,5,5
70,10,2,8,6,5,9,6,10,5
24,3,3,1,2,4,1,4,3,1
14,4,1,3,2,2,5,2,4,1
22,6,1,3,6,3,5,4,5,4
19,5,1,2,1,2,4,3,6,1
66,4,4,4,7,5,10,5,6,1
82,8,9,8,7,10,9,8,4,5
74,4,3,8,8,6,9,8,9,4
70,7,3,6,7,6,9,6,6,5
71,9,7,9,8,10,10,7,9,6
12,1,1,2,1,5,5,5,3,1
64,7,6,8,7,9,10,8,10,5
89,9,9,8,7,9,10,10,10,7
89,9,6,9,7,8,9,8,9,6
84,9,8,8,8,9,9,8,10,5
76,9,3,6,7,8,10,5,10,6
9,4,2,3,3,5,4,3,5,0
13,4,1,2,2,3,4,3,4,1
73,10,6,7,8,10,10,9,10,6
9,4,2,3,2,5,5,5,4,0
16,2,1,2,2,2,6,2,2,1
13,6,3,3,3,4,4,5,5,3
62,9,1,3,6,5,8,6,4,5
23,4,1,1,1,2,1,2,2,3
29,7,6,8,6,8,10,10,10,5
35,10,2,2,6,5,5,5,4,3
36,4,1,1,2,3,4,5,4,0
19,2,1,1,3,2,4,2,3,1
23,4,1,3,2,1,3,2,3,0
15,3,2,4,3,3,3,5,6,1
64,9,3,7,7,10,9,5,10,7
87,9,6,7,7,10,10,9,9,6
20,8,3,3,3,5,6,5,5,3
63,8,6,3,5,7,8,5,7,4
55,8,8,7,8,9,9,7,10,6
12,3,1,2,2,4,2,4,4,0
75,5,2,6,7,5,6,6,5,5
65,8,6,7,6,9,9,6,10,6
52,5,2,6,2,5,6,5,6,2
24,3,1,2,2,4,4,4,4,1
22,6,4,3,2,7,5,3,6,0
32,6,2,3,1,4,4,4,5,1
89,10,9,8,8,10,10,10,10,7
89,10,6,9,7,10,10,10,10,6
87,8,7,6,6,6,10,9,10,6
59,8,5,2,7,8,10,7,7,4
69,8,6,7,9,10,10,10,10,7
7,2,1,1,1,3,5,1,6,1
72,5,3,3,2,6,4,6,5,1
23,4,1,2,2,2,3,2,4,1
78,7,6,7,6,7,10,7,10,6
31,5,2,5,2,5,4,4,4,1
61,8,5,9,8,4,9,5,7,5
60,7,1,1,7,4,5,4,6,6
20,4,1,5,7,6,9,5,7,1
80,8,7,7,6,7,8,7,10,8
24,4,1,1,1,5,3,1,3,2
85,8,8,8,7,9,9,6,7,6
32,3,1,3,2,4,5,1,4,2
34,3,2,3,2,4,4,6,4,2
89,10,6,8,10,10,10,10,10,8
1,3,1,2,1,4,4,4,4,0
23,4,1,2,2,4,3,1,2,1
17,6,1,3,6,6,6,6,5,1
2,2,3,2,2,3,4,1,5,2
17,3,3,3,2,3,5,4,6,1
55,8,8,10,6,8,10,8,10,7
72,8,7,8,7,10,9,10,10,5
60,9,5,3,3,5,9,5,5,4
26,3,2,3,2,5,5,6,6,0
80,9,6,8,5,9,8,7,9,5
20,5,4,4,6,5,4,7,6,5
23,4,1,3,2,6,5,5,5,0
80,8,6,8,8,7,9,6,7,6
50,8,3,5,2,9,9,7,6,5
18,3,1,4,3,4,4,5,5,0
62,7,1,7,6,7,8,6,5,5
29,3,1,2,1,1,1,1,2,1
35,10,6,6,7,5,10,9,10,5
89,8,8,8,7,10,10,9,9,6
7,4,1,2,2,3,4,3,6,4
72,6,6,7,5,5,6,10,10,3
17,3,2,2,1,4,3,2,4,1
6,3,1,2,2,5,6,3,4,0
79,9,6,8,9,9,10,10,10,7
89,9,8,6,8,10,10,10,10,8
89,10,8,8,7,10,10,10,10,7
3,4,1,1,1,5,3,3,3,1
31,3,2,1,2,6,5,5,4,1
16,3,1,3,2,6,4,5,4,1
83,10,7,9,7,10,10,10,10,7
81,9,7,6,8,10,10,10,10,8
89,8,6,10,8,9,10,10,9,5
81,4,1,4,7,5,9,7,9,6
89,10,6,9,9,10,10,10,10,7
11,4,1,1,2,4,4,5,6,1
77,10,5,8,7,10,7,8,9,5
89,8,8,9,8,10,10,10,10,6
69,8,9,7,9,10,10,9,10,5
62,8,6,5,7,10,10,5,7,5
21,4,4,4,6,6,6,4,5,2
61,8,6,7,7,10,10,6,10,6
21,5,1,2,3,3,5,5,5,0
25,4,1,4,2,4,3,6,6,0
73,9,6,7,4,8,8,5,6,6
28,4,4,4,9,6,10,6,3,5
13,2,1,3,2,2,5,1,3,0
86,10,6,8,8,10,10,10,10,5
20,3,1,3,2,3,2,1,4,0
80,8,7,6,7,10,9,6,10,5
8,6,3,2,2,3,1,4,2,2
87,7,7,8,6,7,9,8,10,4
50,4,4,8,7,5,10,9,7,5
89,10,6,8,8,10,10,9,10,6
65,9,8,3,7,5,8,6,5,5
12,3,1,3,3,2,5,1,2,0
28,1,1,4,3,7,5,5,4,1
17,3,2,1,1,3,4,3,5,1
83,10,8,8,9,10,9,10,5,6
88,8,7,6,7,10,9,5,6,5
4,2,1,2,3,4,5,2,3,1
18,3,2,1,2,1,4,2,4,0
55,9,2,4,7,10,9,7,5,3
80,8,6,4,7,9,8,4,10,5
18,4,2,2,4,5,6,7,5,0
7,3,1,1,1,3,4,1,1,0
18,3,2,3,7,4,4,4,5,6
24,4,1,2,2,2,6,4,2,0
27,3,2,2,1,6,2,5,4,1
86,8,7,8,9,10,10,9,10,6
71,8,1,6,6,6,5,5,7,5
80,8,7,7,7,10,6,9,9,6
54,6,1,4,9,6,4,6,4,3
38,4,2,2,2,4,6,5,5,3
14,4,1,4,2,6,6,4,4,3
67,9,5,9,6,8,7,8,10,7
66,5,3,3,9,5,10,7,10,1
66,9,7,7,8,9,10,8,5,7
13,3,2,5,1,3,5,3,7,2
21,8,1,7,6,6,10,7,6,6
89,10,7,7,8,10,10,10,10,8
30,7,4,6,7,5,6,3,7,6
53,7,1,5,8,4,9,8,5,1
71,9,7,9,7,5,8,6,5,5
24,4,2,5,4,4,4,5,5,2
89,10,6,7,7,10,9,8,10,6
19,3,1,2,1,3,3,1,4,2
82,9,6,7,7,9,9,8,10,5
89,10,8,8,9,10,10,10,10,8
13,5,1,2,2,2,4,2,7,1
13,2,1,1,2,3,4,3,2,0
89,9,5,8,8,10,10,10,10,7
79,6,6,9,7,8,10,7,10,4
86,8,6,10,8,10,10,8,10,7
81,9,6,9,8,8,10,9,10,6
66,5,1,8,7,5,8,6,10,4
76,4,3,3,2,4,6,4,5,0
77,8,8,9,6,8,10,8,9,5
15,5,3,4,3,3,5,6,6,4
60,7,2,4,5,5,3,5,6,4
63,9,2,2,6,4,4,7,9,6
21,3,2,4,5,5,10,8,5,4
31,9,1,9,7,6,7,6,5,1
59,3,4,6,2,6,7,4,3,3
30,6,3,3,4,7,6,5,5,5
11,3,3,2,1,4,4,4,6,3
21,4,3,3,2,4,8,7,5,1
16,3,1,3,2,2,3,4,5,1
15,3,1,4,4,5,4,8,5,0
13,4,2,3,1,6,4,4,4,1
19,1,1,1,1,3,5,1,4,1
16,5,3,4,2,3,3,5,5,1
88,8,10,8,7,10,10,10,10,8
85,7,10,9,8,9,9,10,10,6
11,3,1,3,2,3,6,1,3,1
56,9,1,7,7,5,4,7,10,7
51,4,7,1,6,5,8,5,4,5
63,4,6,8,6,9,9,8,10,5
33,4,2,4,3,3,5,4,5,1
22,4,3,1,3,2,4,6,5,2
40,3,1,3,1,4,5,2,5,1
78,7,7,7,8,10,10,6,6,5
75,8,9,8,7,9,10,8,9,6
1,3,1,1,2,4,5,3,4,0
88,9,8,7,9,9,10,10,10,6
20,3,1,1,3,4,5,2,3,1
27,4,2,5,3,7,5,6,5,1
17,9,3,4,7,6,3,7,5,7
38,6,1,3,6,7,6,5,7,4
15,5,1,2,2,4,5,6,4,1
67,8,6,8,8,6,10,9,6,5
4,2,1,4,1,4,5,4,5,1
27,5,3,3,6,4,4,8,6,5
79,10,7,7,7,10,10,10,10,6
9,4,1,1,1,3,5,2,3,0
15,4,1,3,2,3,6,1,4,1
16,3,1,2,3,3,5,1,5,1
38,3,4,3,2,4,4,4,5,2
21,2,1,3,3,4,5,3,5,2
76,10,7,8,8,10,9,10,10,7
87,9,7,7,9,10,8,10,10,7
71,4,3,5,8,4,8,6,9,4
33,7,3,4,6,6,5,5,5,6
81,9,6,7,7,10,10,7,10,6
8,2,2,3,3,3,4,5,6,2
9,3,2,1,2,3,4,4,2,2
38,10,1,3,10,6,4,5,5,2
70,7,6,8,10,10,10,5,10,6
70,3,2,7,2,6,6,5,7,6
81,9,7,7,7,5,7,9,7,5
81,8,8,7,6,10,10,10,10,7
80,8,6,7,8,10,10,8,10,4
84,9,7,8,7,10,10,6,7,5
17,6,1,3,6,7,5,9,6,2
82,5,3,9,8,7,10,7,10,4
18,4,1,2,1,2,5,4,3,1
32,5,3,4,3,6,6,8,5,2
1,4,2,1,1,6,4,3,2,1
81,10,5,9,8,10,10,10,10,8
14,6,1,3,3,4,5,2,5,1
76,9,7,7,7,9,10,8,10,6
80,10,6,7,8,9,10,9,9,5
24,4,1,3,3,3,8,7,4,2
31,5,1,3,2,5,3,6,6,1
38,4,1,3,2,4,6,3,4,2
27,2,1,2,2,3,5,6,6,0
65,10,8,8,6,9,10,8,9,5
23,4,1,3,2,5,4,5,5,1
58,8,6,7,8,6,9,9,5,6
9,4,4,4,2,3,4,3,6,1
69,9,3,6,7,6,10,9,10,4
18,2,1,2,2,1,4,2,3,1
70,8,4,9,6,10,9,7,10,5
70,7,3,2,7,5,5,7,4,6
89,7,7,8,8,9,9,8,9,6
11,4,2,3,4,6,5,9,6,2
7,4,4,9,2,5,10,6,5,1
55,8,6,7,7,6,8,5,8,5
23,5,1,4,2,6,5,2,6,1
65,10,1,9,6,9,10,8,5,5
22,3,1,4,2,2,4,2,4,1
37,3,1,3,3,4,5,4,3,0
15,3,1,4,2,5,8,8,5,1
74,8,2,7,5,9,7,6,8,7
89,9,8,7,9,10,10,10,10,8
45,8,4,4,7,6,9,5,6,4
1,3,1,1,1,6,4,2,3,1
19,4,1,3,2,3,4,4,5,1
37,4,2,3,2,1,8,2,5,0
89,9,6,8,9,10,10,10,10,6
27,4,1,3,4,4,5,4,5,1
75,9,3,9,6,10,10,9,5,7
19,2,1,3,2,4,5,4,5,2
78,9,9,2,9,8,9,8,8,4
31,4,1,5,4,2,4,3,4,1
89,10,7,8,9,9,10,10,10,7
33,4,1,4,2,3,4,5,5,1
31,6,2,8,3,5,8,6,7,6
21,5,3,2,3,7,5,7,5,5
19,2,1,2,2,3,4,1,4,0
31,1,3,2,2,4,3,2,4,1
8,2,2,3,1,4,5,4,3,0
81,9,7,9,9,10,10,10,10,6
78,10,7,7,10,10,10,10,10,7
76,8,7,3,9,9,9,6,9,5
80,10,8,8,7,8,10,8,10,4
82,5,3,8,7,4,10,6,6,4
14,2,1,2,3,3,6,3,6,1
21,5,2,3,7,6,3,6,5,0
15,5,1,3,3,3,5,4,4,0
3,2,1,1,1,3,5,3,3,2
89,8,7,7,7,10,10,8,7,2
89,8,7,7,8,10,9,10,10,6
73,9,7,8,7,9,10,5,6,6
18,4,3,4,7,6,6,5,6,0
77,8,8,9,6,5,10,7,5,5
17,3,1,4,1,6,4,5,6,2
34,8,3,9,2,5,6,5,6,1
74,10,4,8,7,7,9,9,9,5
63,2,1,1,3,6,5,5,7,0
35,5,1,3,3,5,3,4,4,1
29,2,2,3,2,4,4,3,3,1
26,3,1,1,3,2,3,6,5,0
72,4,8,9,7,5,10,7,9,6
69,6,7,7,6,6,10,5,9,6
12,5,3,3,2,6,3,4,3,1
82,10,8,8,7,9,10,10,10,5
53,9,6,6,6,10,10,10,7,6
10,4,2,1,3,6,3,7,5,2
11,3,1,1,2,2,4,2,4,1
66,8,6,8,8,10,7,10,10,7
33,3,1,1,1,2,3,1,5,0
70,4,2,2,2,5,4,5,4,1
21,4,2,3,3,5,4,7,4,0
26,2,2,3,3,4,7,2,5,2
21,9,1,3,6,5,5,3,5,4
63,8,6,2,7,6,8,5,8,7
13,4,2,4,6,8,6,7,5,1
75,6,2,3,4,9,10,7,4,6
86,7,8,8,8,10,10,7,9,6
38,3,1,1,2,5,4,6,5,0
22,5,1,1,1,4,7,1,3,1
82,2,7,2,6,6,10,3,5,5
29,2,2,3,3,4,5,6,5,5
10,6,2,3,2,3,4,7,5,1
89,9,6,8,8,9,10,5,10,7
35,4,1,2,3,4,5,6,6,3
89,10,8,7,9,10,10,10,10,8
26,5,2,2,1,3,5,5,5,0
87,10,8,8,8,9,10,9,8,8
82,9,7,10,8,10,9,10,8,5
26,5,2,3,8,3,4,5,6,4
80,9,8,8,8,10,10,8,10,6
29,4,1,1,2,5,5,1,4,1
87,7,7,8,6,9,10,6,10,5
71,2,6,6,8,10,9,6,7,4
28,5,1,3,4,4,4,6,4,1
64,8,1,5,7,4,5,10,5,5
65,9,7,9,7,6,9,8,5,6
56,10,5,7,9,9,10,10,9,5
14,3,2,3,3,4,5,5,3,1
32,9,6,8,6,9,10,8,10,4
12,3,1,3,3,4,4,1,5,0
20,3,1,5,8,3,4,7,6,5
