Interface,UI-317,UI-318,UI-323,UI-324,UI-346,Usability Indicator
2678,1,0,0,1,1,positive
2679,1,0,0,1,1,negative
2680,1,1,0,1,0,negative
2681,0,1,0,1,0,negative
2682,1,1,0,1,0,negative
2683,1,1,0,1,1,positive
2684,0,1,0,1,1,negative
2685,1,1,0,1,1,positive
2686,1,1,0,1,0,negative
2687,1,1,0,1,0,positive
2688,1,0,0,1,1,negative
2689,1,1,0,1,0,negative
2690,0,1,0,1,0,negative
2691,1,1,0,1,1,negative
2692,1,1,0,1,1,positive
2693,1,1,0,1,1,negative
2694,1,1,0,1,1,negative
2695,1,1,0,1,1,negative
2696,1,1,0,1,0,positive
2697,1,0,0,1,1,negative
2698,0,1,0,1,1,negative
2699,1,0,0,1,1,negative
2700,1,0,0,1,1,negative
2701,1,0,0,1,1,negative
2702,1,0,0,1,1,negative
2703,0,1,0,1,1,positive
2704,1,1,0,1,1,positive
2705,0,1,0,1,0,negative
2706,1,1,0,1,0,negative
2707,0,1,0,1,1,negative
2708,1,1,0,1,1,negative
2709,1,1,0,1,0,negative
2710,1,1,0,1,0,negative
2711,1,0,0,1,1,positive
2712,1,1,0,1,0,negative
2713,1,1,0,1,1,positive
2714,0,1,0,1,1,negative
2715,1,0,0,1,1,negative
2716,1,1,0,1,1,positive
2717,1,1,0,1,0,negative
2718,1,1,0,1,1,positive
2719,1,0,0,1,1,negative
2720,1,1,0,1,1,positive
2721,1,1,0,1,0,negative
2722,1,1,0,1,0,negative
2723,1,1,0,1,1,negative
2724,0,1,0,1,0,negative
2725,1,1,0,1,1,negative
2726,1,1,0,1,0,negative
2727,1,0,0,1,1,negative
2728,1,0,0,1,1,positive
2729,1,1,0,1,0,negative
2730,1,0,0,1,0,negative
2731,1,1,0,1,1,negative
2732,1,1,0,1,0,negative
2733,1,1,0,1,1,positive
2734,1,1,0,1,0,negative
2735,1,0,0,1,1,positive
2736,1,1,0,1,1,negative
2737,0,1,0,1,0,negative
2738,0,1,0,1,1,negative
2739,1,0,0,1,1,negative
2740,1,0,0,1,1,negative
2741,0,1,0,1,1,negative
2742,1,1,0,1,1,positive
2743,0,1,0,1,1,negative
2744,1,1,0,1,1,positive
2745,1,1,0,1,1,negative
2746,1,1,0,1,1,negative
2747,1,1,0,1,1,negative
2748,1,1,0,1,1,negative
2749,0,1,0,1,1,positive
2750,0,1,0,1,1,negative
2751,1,0,0,1,1,positive
2752,1,1,0,1,1,negative
2753,1,0,0,1,1,positive
2754,1,1,0,1,1,positive
2755,1,1,0,1,0,negative
2756,0,1,0,1,1,negative
2757,1,1,0,1,0,negative
2758,1,1,0,1,0,negative
2759,0,1,0,1,1,negative
2760,1,1,0,1,1,positive
2761,0,1,0,1,1,negative
2762,0,1,0,1,0,negative
2763,1,1,0,1,1,negative
2764,1,1,0,1,0,negative
2765,1,1,0,1,1,positive
2766,1,0,0,1,1,negative
2767,1,0,0,1,1,negative
2768,0,1,0,1,1,negative
2769,1,1,0,1,0,negative
2770,1,1,0,1,1,positive
2771,1,1,0,1,1,negative
2772,1,1,0,1,0,negative
2773,1,1,0,1,0,negative
2774,1,0,0,1,1,negative
2775,1,1,0,1,0,positive
2776,1,1,0,1,0,negative
2777,1,1,0,1,1,negative
2778,1,1,0,1,0,negative
2779,0,1,0,1,1,negative
2780,1,0,0,1,1,positive
2781,1,1,0,1,0,negative
2782,1,1,0,1,0,negative
2783,1,1,0,1,0,negative
2784,1,1,0,1,1,negative
2785,1,0,0,1,1,positive
2786,1,0,0,1,1,positive
2787,0,1,0,1,1,positive
2788,1,1,0,1,0,negative
2789,0,1,0,1,1,negative
2790,0,1,0,1,1,negative
2791,1,0,0,1,1,negative
2792,1,0,0,1,1,negative
2793,0,1,0,1,0,negative
2794,1,0,0,1,1,positive
2795,1,0,0,1,1,negative
2796,1,1,0,1,0,negative
2797,1,1,0,1,1,negative
2798,1,1,0,1,1,negative
2799,1,1,0,1,0,negative
2800,0,1,0,1,1,negative
2801,1,1,0,1,0,negative
2802,1,1,0,1,0,negative
2803,1,1,0,1,1,negative
2804,1,0,0,1,1,negative
2805,1,0,0,1,1,negative
2806,1,0,0,1,1,negative
2807,1,1,0,1,0,negative
2808,1,1,0,1,1,negative
2809,1,1,0,1,0,negative
2810,1,1,0,1,1,negative
2811,0,1,0,1,0,negative
2812,1,1,0,1,1,positive
2813,1,1,0,1,1,positive
2814,1,1,0,1,0,negative
2815,1,0,0,1,1,negative
2816,0,1,0,1,0,negative
2817,0,1,0,1,1,positive
2818,0,1,0,1,1,negative
2819,1,0,0,1,1,negative
2820,1,1,0,1,0,negative
2821,0,1,0,1,1,negative
2822,0,1,0,1,1,negative
2823,1,1,0,1,0,negative
2824,1,0,0,1,1,positive
2825,1,0,0,1,1,positive
2826,1,0,0,1,1,negative
2827,1,0,0,1,1,negative
2828,1,0,0,1,1,positive
2829,1,1,0,1,1,negative
2830,1,1,0,1,1,positive
2831,1,0,0,1,1,negative
2832,1,1,0,1,1,negative
2833,1,1,0,1,0,negative
2834,1,1,0,1,1,negative
2835,0,1,0,1,1,negative
2836,1,1,0,1,1,positive
2837,0,1,0,1,1,negative
2838,0,1,0,1,1,negative
2839,1,0,0,1,1,negative
2840,1,0,0,1,1,negative
2841,1,1,0,1,1,negative
2842,1,1,0,1,1,negative
2843,1,1,0,1,1,positive
2844,1,1,0,1,1,negative
2845,1,0,0,1,1,negative
2846,1,1,0,1,0,negative
2847,1,1,0,1,1,negative
2848,0,1,0,1,1,negative
2849,1,1,0,1,0,negative
2850,0,1,0,1,1,negative
2851,1,1,0,1,0,negative
2852,0,1,0,1,0,positive
2853,1,1,0,1,0,negative
2854,1,1,0,1,1,positive
2855,1,0,0,1,1,negative
2856,1,0,0,1,1,negative
2857,1,0,0,1,1,negative
2858,1,1,0,1,0,negative
2859,1,1,0,1,1,positive
2860,0,1,0,1,1,negative
2861,1,1,0,1,1,positive
2862,1,1,0,1,0,negative
2863,1,1,0,1,1,negative
2864,0,1,0,1,1,negative
2865,1,1,0,1,1,positive
2866,0,1,0,1,1,positive
2867,0,1,0,1,0,negative
2868,1,1,0,1,0,negative
2869,1,0,0,1,1,negative
2870,1,1,0,1,1,negative
2871,0,1,0,1,1,negative
2872,1,1,0,1,1,negative
2873,1,0,0,1,1,negative
2874,1,0,0,1,0,negative
2875,1,0,0,1,1,negative
2876,0,1,0,1,0,negative
2877,1,1,0,1,1,negative
2878,1,0,0,1,1,negative
2879,1,1,0,1,0,negative
2880,1,1,0,1,0,negative
2881,1,1,0,1,1,positive
2882,1,1,0,1,1,negative
2883,1,1,0,1,1,negative
2884,0,1,0,1,0,negative
2885,1,0,0,1,1,negative
2886,1,0,0,1,1,negative
2887,1,1,0,1,1,negative
2888,1,0,0,1,1,positive
2889,1,0,0,1,1,negative
2890,1,1,0,1,1,negative
2891,1,1,0,1,0,negative
2892,1,0,0,1,1,negative
2893,1,0,0,1,1,negative
2894,0,1,0,1,1,negative
2895,0,1,0,1,1,negative
2896,1,1,0,1,1,negative
2897,1,1,0,1,1,positive
2898,0,1,0,1,0,negative
2899,1,1,0,1,1,positive
2900,1,1,0,1,0,negative
2901,1,1,0,1,0,negative
2902,1,1,0,1,0,negative
2903,0,1,0,1,1,negative
2904,1,1,0,1,1,negative
2905,1,1,0,1,1,negative
2906,0,1,0,1,1,negative
2907,1,1,0,1,1,negative
2908,1,1,0,1,1,positive
2909,1,1,0,1,1,positive
2910,1,1,0,1,0,negative
2911,1,1,0,1,1,negative
2912,1,0,0,1,1,negative
2913,0,1,0,1,1,negative
2914,1,1,0,1,1,negative
2915,1,1,0,1,0,negative
2916,1,0,0,1,1,negative
2917,0,1,0,1,0,negative
2918,1,1,0,1,0,negative
2919,1,1,0,1,1,positive
2920,1,0,0,1,1,negative
2921,1,1,0,1,1,negative
2922,1,1,0,1,0,negative
2923,1,1,0,1,0,negative
2924,0,1,0,1,0,negative
2925,1,1,0,1,1,positive
2926,1,1,0,1,1,negative
2927,0,1,0,1,1,negative
2928,1,1,0,1,0,negative
2929,1,1,0,1,1,negative
2930,1,1,0,1,1,negative
2931,1,1,0,1,1,negative
2932,1,1,0,1,1,positive
2933,1,1,0,1,0,negative
2934,0,1,0,1,1,negative
2935,1,1,0,1,0,negative
2936,1,0,0,1,1,positive
2937,1,0,0,1,1,negative
2938,1,1,0,1,1,positive
2939,1,0,0,1,1,negative
2940,1,1,0,1,0,negative
2941,0,1,0,1,1,negative
2942,0,1,0,1,1,negative
2943,1,0,0,1,1,positive
2944,1,1,0,1,1,negative
2945,0,1,0,1,1,negative
2946,1,1,0,1,0,negative
2947,0,1,0,1,0,negative
2948,1,1,0,1,0,negative
2949,1,1,0,1,0,negative
2950,1,1,0,1,0,positive
2951,1,1,0,1,0,negative
2952,0,1,0,1,1,negative
2953,1,0,0,1,1,negative
2954,0,1,0,1,1,negative
2955,1,1,0,1,1,positive
2956,1,1,0,1,1,positive
2957,0,1,0,1,1,negative
2958,1,0,0,1,1,negative
2959,0,1,0,1,1,negative
2960,1,0,0,1,1,positive
2961,1,1,0,1,0,negative
2962,1,1,0,1,1,negative
2963,1,1,0,1,0,negative
2964,1,1,0,1,1,positive
2965,1,1,0,1,1,positive
2966,1,1,0,1,0,negative
2967,1,0,0,1,1,positive
2968,1,1,0,1,1,negative
2969,1,0,0,1,1,negative
2970,1,1,0,1,0,negative
2971,1,1,0,1,1,positive
2972,1,1,0,1,0,negative
2973,1,0,0,1,1,positive
2974,1,1,0,1,0,negative
2975,1,1,0,1,1,positive
2976,1,1,0,1,1,positive
2977,1,0,0,1,1,positive
2978,1,1,0,1,1,negative
2979,1,1,0,1,1,negative
2980,1,1,0,1,1,positive
2981,1,0,0,1,1,negative
2982,1,1,0,1,1,positive
2983,1,1,0,1,1,negative
2984,1,1,0,1,0,positive
2985,1,0,0,1,1,negative
2986,1,1,0,1,0,negative
2987,1,1,0,1,1,negative
2988,0,1,0,1,0,negative
2989,1,1,0,1,1,positive
2990,1,1,0,1,0,negative
2991,1,1,0,1,1,positive
2992,1,0,0,1,0,positive
2993,1,1,0,1,1,negative
2994,0,1,0,1,0,negative
2995,1,1,0,1,0,negative
2996,1,1,0,1,0,negative
2997,1,1,0,1,0,negative
2998,0,1,0,1,1,negative
2999,1,1,0,1,0,negative
3000,1,0,0,1,1,positive
3001,1,0,0,1,1,negative
3002,0,1,0,1,1,positive
3003,1,0,0,1,1,positive
3004,1,1,0,1,1,negative
3005,0,1,0,1,1,negative
3006,1,0,0,1,1,positive
3007,1,1,0,1,0,negative
3008,1,0,0,1,0,negative
3009,1,1,0,1,1,positive
3010,1,1,0,1,1,positive
3011,1,0,0,1,1,negative
3012,1,0,0,1,1,positive
3013,1,1,0,1,1,negative
3014,0,1,0,1,1,negative
3015,1,1,0,1,0,negative
3016,1,0,0,1,1,positive
3017,1,1,0,1,0,negative
3018,0,1,0,1,1,negative
3019,1,1,0,1,0,negative
3020,1,1,0,1,0,positive
3021,1,0,0,1,1,positive
3022,1,1,0,1,0,negative
3023,1,1,0,1,1,positive
3024,0,1,0,1,1,negative
3025,1,1,0,1,0,negative
3026,1,0,0,1,1,negative
3027,0,1,0,1,0,positive
3028,1,1,0,1,0,negative
3029,1,1,0,1,0,negative
3030,0,1,0,1,1,positive
3031,1,1,0,1,1,negative
3032,1,1,0,1,1,positive
3033,1,0,0,1,1,negative
3034,1,0,0,1,1,positive
3035,1,0,0,1,1,negative
3036,0,1,0,1,0,negative
3037,1,1,0,1,1,negative
3038,1,1,0,1,0,negative
3039,1,1,0,1,1,negative
3040,0,1,0,1,1,positive
3041,1,1,0,1,0,negative
3042,1,0,0,1,1,negative
3043,1,1,0,1,1,negative
3044,1,1,0,1,0,negative
3045,1,1,0,1,0,negative
3046,0,1,0,1,1,positive
3047,1,1,0,1,0,negative
3048,0,1,0,1,1,negative
3049,1,1,0,1,0,negative
3050,1,1,0,1,0,negative
3051,1,1,0,1,1,negative
3052,0,1,0,1,1,negative
3053,1,1,0,1,1,negative
3054,1,0,0,1,1,negative
3055,1,1,0,1,1,positive
3056,1,0,0,1,1,positive
3057,1,1,0,1,0,negative
3058,0,1,0,1,1,negative
3059,0,1,0,1,1,negative
3060,1,1,0,1,1,negative
3061,0,1,0,1,0,negative
3062,1,1,0,1,0,positive
3063,1,1,0,1,1,positive
3064,1,1,0,1,1,negative
3065,1,1,0,1,0,negative
3066,0,1,0,1,1,positive
3067,0,1,0,1,0,negative
3068,1,1,0,1,0,positive
3069,0,1,0,1,1,positive
3070,1,1,0,1,1,positive
3071,0,1,0,1,1,negative
3072,1,0,0,1,1,negative
3073,1,1,0,1,0,negative
3074,1,0,0,1,1,negative
3075,1,1,0,1,0,negative
3076,0,1,0,1,0,negative
3077,1,1,0,1,1,negative
3078,1,1,0,1,1,positive
3079,1,0,0,1,1,negative
3080,1,1,0,1,1,negative
3081,0,1,0,1,1,negative
3082,1,0,0,1,1,negative
3083,0,1,0,1,1,negative
3084,1,1,0,1,1,positive
3085,1,1,0,1,0,negative
3086,1,1,0,1,0,negative
3087,1,1,0,1,1,negative
3088,1,0,0,1,1,negative
3089,1,1,0,1,0,negative
3090,1,1,0,1,1,positive
3091,1,1,0,1,0,positive
3092,0,1,0,1,1,negative
3093,1,0,0,1,1,negative
3094,1,1,0,1,1,negative
3095,1,1,0,1,1,negative
3096,1,0,0,1,1,negative
3097,1,1,0,1,0,negative
3098,1,1,0,1,0,negative
3099,1,1,0,1,0,negative
3100,1,1,0,1,1,negative
3101,1,1,0,1,0,negative
3102,1,1,0,1,0,positive
3103,1,1,0,1,0,negative
3104,0,1,0,1,0,negative
3105,1,1,0,1,0,negative
3106,1,1,0,1,0,negative
3107,1,1,0,1,0,positive
3108,1,1,0,1,1,positive
3109,1,1,0,1,1,negative
3110,0,1,0,1,1,negative
3111,1,1,0,1,0,negative
3112,1,1,0,1,0,negative
3113,1,0,0,1,1,negative
3114,0,1,0,1,1,positive
3115,1,1,0,1,1,negative
3116,1,1,0,1,1,positive
3117,1,0,0,1,1,negative
3118,1,1,0,1,0,negative
3119,1,0,0,1,1,negative
3120,1,1,0,1,1,negative
3121,1,1,0,1,1,positive
3122,1,0,0,1,1,positive
3123,1,0,0,1,1,positive
3124,1,1,0,1,1,positive
3125,1,1,0,1,0,negative
3126,1,1,0,1,0,negative
3127,1,1,0,1,0,negative
3128,1,1,0,1,1,positive
3129,0,1,0,1,1,negative
3130,1,1,0,1,1,negative
3131,1,1,0,1,1,negative
3132,1,1,0,1,1,negative
3133,1,1,0,1,1,negative
3134,1,0,0,1,1,negative
3135,1,1,0,1,1,negative
3136,0,1,0,1,0,negative
3137,1,1,0,1,1,negative
3138,1,1,0,1,0,negative
3139,0,1,0,1,1,negative
3140,0,1,0,1,1,positive
3141,1,1,0,1,1,negative
3142,1,1,0,1,1,positive
3143,1,0,0,1,1,negative
3144,1,0,0,1,1,negative
3145,0,1,0,1,0,negative
3146,0,1,0,1,1,negative
3147,1,1,0,1,0,negative
3148,1,1,0,1,0,negative
3149,1,1,0,1,0,negative
3150,1,1,0,1,1,positive
3151,1,1,0,1,1,positive
3152,0,1,0,1,1,negative
3153,0,1,0,1,0,negative
3154,1,0,0,1,1,negative
3155,1,1,0,1,1,positive
3156,0,1,0,1,0,negative
3157,1,1,0,1,0,negative
3158,0,1,0,1,0,negative
3159,1,1,0,1,1,positive
3160,1,1,0,1,1,negative
3161,1,0,0,1,1,negative
3162,1,0,0,1,1,positive
3163,1,1,0,1,0,negative
3164,0,1,0,1,0,positive
3165,0,1,0,1,1,negative
3166,1,0,0,1,1,positive
3167,1,1,0,1,1,negative
3168,1,0,0,1,1,negative
3169,0,1,0,1,1,positive
3170,1,1,0,1,1,negative
3171,1,1,0,1,0,negative
3172,1,0,0,1,1,negative
3173,1,0,0,1,1,positive
3174,1,1,0,1,0,negative
3175,1,0,0,1,1,negative
3176,0,1,0,1,1,negative
3177,1,1,0,1,0,negative
3178,1,1,0,1,0,negative
3179,1,1,0,1,1,negative
3180,1,1,0,1,1,negative
3181,0,1,0,1,0,negative
3182,0,1,0,1,0,negative
3183,0,1,0,1,1,positive
3184,1,1,0,1,1,positive
3185,1,1,0,1,0,negative
3186,1,1,0,1,0,negative
3187,1,1,0,1,1,negative
3188,1,1,0,1,1,positive
3189,0,1,0,1,0,negative
3190,1,0,0,1,1,negative
3191,1,1,0,1,1,positive
3192,1,1,0,1,1,positive
3193,0,1,0,1,1,negative
3194,1,1,0,1,0,negative
3195,1,1,0,1,0,negative
3196,1,1,0,1,1,negative
3197,1,0,0,1,1,negative
3198,1,1,0,1,0,negative
3199,0,1,0,1,1,negative
3200,1,1,0,1,0,negative
3201,1,0,0,1,1,negative
3202,1,1,0,1,1,positive
3203,1,1,0,1,0,negative
3204,1,1,0,1,1,negative
3205,1,1,0,1,0,negative
3206,1,1,0,1,0,negative
3207,1,1,0,1,1,negative
3208,0,1,0,1,1,negative
3209,0,1,0,1,0,negative
3210,1,1,0,1,1,negative
3211,1,1,0,1,1,positive
3212,1,1,0,1,0,negative
3213,1,1,0,1,0,negative
3214,1,0,0,1,1,negative
3215,1,1,0,1,1,negative
3216,1,0,0,1,1,negative
3217,1,1,0,1,0,negative
3218,1,1,0,1,1,negative
3219,1,1,0,1,0,negative
3220,1,1,0,1,1,negative
3221,1,1,0,1,1,negative
3222,1,1,0,1,0,negative
3223,1,1,0,1,1,negative
3224,0,1,0,1,1,negative
3225,1,1,0,1,0,negative
3226,1,0,0,1,1,negative
3227,1,0,0,1,1,negative
3228,1,1,0,1,0,negative
3229,1,1,0,1,0,negative
3230,1,1,0,1,1,negative
3231,1,1,0,1,1,negative
3232,1,1,0,1,0,negative
3233,1,1,0,1,1,negative
3234,1,1,0,1,0,negative
3235,1,1,0,1,0,negative
3236,0,1,0,1,1,positive
3237,1,1,0,1,0,negative
3238,1,1,0,1,0,negative
3239,1,1,0,1,1,positive
3240,1,1,0,1,1,negative
3241,1,0,0,1,1,negative
3242,1,0,0,1,1,negative
3243,1,1,0,1,0,negative
3244,1,1,0,1,1,negative
3245,0,1,0,1,0,negative
3246,1,1,0,1,1,positive
3247,1,0,0,1,1,positive
3248,1,1,0,1,1,positive
3249,1,1,0,1,0,negative
3250,1,1,0,1,0,negative
3251,1,1,0,1,0,negative
3252,1,1,0,1,1,positive
3253,1,1,0,1,1,negative
3254,1,1,0,1,1,positive
3255,1,0,0,1,1,negative
3256,1,1,0,1,0,negative
3257,1,0,0,1,1,positive
3258,1,1,0,1,1,negative
3259,1,0,0,1,1,negative
3260,0,1,0,1,0,negative
3261,1,1,0,1,0,negative
3262,1,1,0,1,0,negative
3263,1,1,0,1,0,negative
3264,1,1,0,1,0,negative
3265,1,0,0,1,1,negative
3266,1,1,0,1,1,negative
3267,1,1,0,1,0,negative
3268,1,1,0,1,0,negative
3269,1,1,0,1,1,positive
3270,1,1,0,1,0,negative
3271,1,1,0,1,1,positive
3272,1,1,0,1,0,negative
3273,1,1,0,1,0,negative
3274,1,1,0,1,0,negative
3275,1,0,0,1,1,negative
3276,1,1,0,1,0,negative
3277,1,0,0,1,1,negative
3278,0,1,0,1,1,negative
3279,0,1,0,1,1,negative
3280,1,1,0,1,0,negative
3281,1,1,0,1,1,negative
3282,1,1,0,1,1,negative
3283,0,1,0,1,1,negative
3284,1,1,0,1,1,positive
3285,1,0,0,1,1,negative
3286,1,1,0,1,1,negative
3287,0,1,0,1,1,negative
3288,1,1,0,1,0,negative
3289,1,1,0,1,0,negative
3290,1,0,0,1,1,negative
3291,1,0,0,1,1,negative
3292,0,1,0,1,1,negative
3293,1,1,0,1,0,negative
3294,1,1,0,1,0,negative
3295,1,1,0,1,1,negative
3296,0,1,0,1,0,negative
3297,0,1,0,1,0,negative
3298,1,1,0,1,0,negative
3299,1,1,0,1,0,negative
3300,0,1,0,1,0,negative
3301,1,0,0,1,1,negative
3302,1,1,0,1,1,positive
3303,1,1,0,1,1,negative
3304,1,1,0,1,0,negative
3305,1,1,0,1,0,negative
3306,1,1,0,1,0,negative
3307,1,1,0,1,1,positive
3308,0,1,0,1,1,negative
3309,0,1,0,1,1,negative
3310,1,0,0,1,1,negative
3311,1,0,0,1,1,negative
3312,1,0,0,1,1,negative
3313,1,1,0,1,0,negative
3314,1,1,0,1,1,positive
3315,1,1,0,1,0,negative
3316,1,1,0,1,1,negative
3317,1,1,0,1,1,negative
3318,1,1,0,1,0,negative
3319,1,1,0,1,1,negative
3320,0,1,0,1,1,negative
3321,0,1,0,1,1,positive
3322,1,0,0,1,1,negative
3323,1,0,0,1,1,negative
3324,1,0,0,1,1,negative
3325,1,1,0,1,0,negative
3326,1,1,0,1,0,negative
3327,1,1,0,1,1,negative
3328,1,0,0,1,1,negative
3329,1,1,0,1,1,negative
3330,0,1,0,1,1,negative
3331,1,1,0,1,0,negative
3332,0,1,0,1,1,negative
3333,0,1,0,1,0,negative
3334,0,1,0,1,1,positive
3335,1,1,0,1,0,negative
3336,1,0,0,1,1,negative
3337,1,1,0,1,0,positive
3338,1,1,0,1,0,negative
3339,1,1,0,1,0,negative
3340,1,1,0,1,1,positive
3341,1,1,0,1,1,negative
3342,1,1,0,1,1,negative
3343,1,0,0,1,1,negative
3344,1,1,0,1,0,negative
3345,1,1,0,1,1,negative
3346,1,1,0,1,1,negative
3347,1,1,0,1,0,negative
3348,1,1,0,1,1,positive
3349,1,1,0,1,0,negative
3350,1,1,0,1,0,negative
3351,0,1,0,1,1,negative
3352,1,1,0,1,1,negative
3353,1,1,0,1,0,negative
3354,1,0,0,1,1,positive
3355,0,1,0,1,1,positive
3356,1,1,0,1,0,negative
3357,0,1,0,1,1,negative
3358,1,1,0,1,1,negative
3359,1,0,0,1,1,negative
3360,1,0,0,1,1,negative
3361,1,0,0,1,1,negative
3362,1,0,0,1,0,negative
3363,0,1,0,1,1,negative
3364,1,1,0,1,0,positive
3365,1,0,0,1,1,positive
3366,0,1,0,1,1,negative
3367,1,1,0,1,1,negative
3368,0,1,0,1,1,negative
3369,1,0,0,1,1,positive
3370,0,1,0,1,0,negative
3371,0,1,0,1,1,negative
3372,1,1,0,1,0,negative
3373,1,1,0,1,0,negative
3374,1,1,0,1,0,negative
3375,0,1,0,1,0,negative
3376,1,0,0,1,1,negative
3377,1,0,0,1,1,negative
3378,0,1,0,1,1,negative
3379,1,1,0,1,0,negative
3380,1,0,0,1,1,negative
3381,1,1,0,1,1,negative
3382,0,1,0,1,1,negative
3383,1,1,0,1,1,negative
3384,1,0,0,1,1,negative
3385,1,0,0,1,1,negative
3386,1,1,0,1,1,positive
3387,1,1,0,1,1,positive
3388,0,1,0,1,1,negative
3389,0,1,0,1,1,negative
3390,1,1,0,1,0,negative
3391,1,1,0,1,0,negative
3392,1,0,0,1,1,negative
3393,1,1,0,1,1,positive
3394,1,0,0,1,1,negative
3395,1,1,0,1,1,negative
3396,1,1,0,1,0,negative
3397,1,1,0,1,0,negative
3398,0,1,0,1,1,negative
3399,1,1,0,1,0,negative
3400,1,0,0,1,1,negative
3401,1,1,0,1,1,negative
3402,1,0,0,1,1,positive
3403,1,1,0,1,1,negative
3404,0,1,0,1,1,negative
3405,1,1,0,1,1,positive
3406,1,1,0,1,1,negative
3407,1,1,0,1,1,negative
3408,1,1,0,1,0,negative
3409,1,1,0,1,1,positive
3410,1,0,0,1,1,negative
3411,1,1,0,1,0,negative
3412,1,1,0,1,1,negative
3413,1,0,0,1,1,negative
3414,1,1,0,1,1,positive
3415,0,1,0,1,1,negative
3416,1,1,0,1,1,negative
3417,1,1,0,1,0,negative
3418,1,1,0,1,0,negative
3419,1,0,0,1,1,negative
3420,1,1,0,1,0,negative
3421,1,1,0,1,0,negative
3422,1,1,0,1,1,negative
3423,1,1,0,1,1,positive
3424,1,1,0,1,1,positive
3425,1,1,0,1,1,positive
3426,1,1,0,1,0,negative
3427,0,1,0,1,0,negative
3428,1,0,0,1,1,negative
3429,0,1,0,1,1,negative
3430,1,1,0,1,0,negative
3431,1,0,0,1,1,negative
3432,1,1,0,1,1,negative
3433,0,1,0,1,1,negative
3434,1,1,0,1,0,positive
3435,1,0,0,1,1,negative
3436,1,1,0,1,0,negative
3437,0,1,0,1,0,negative
3438,1,1,0,1,1,positive
3439,1,0,0,1,1,negative
3440,1,0,0,1,1,negative
3441,1,0,0,1,1,positive
3442,1,1,0,1,1,positive
3443,1,0,0,1,1,positive
3444,1,1,0,1,0,negative
3445,1,1,0,1,0,negative
3446,1,1,0,1,1,positive
3447,1,1,0,1,1,positive
3448,1,0,0,1,1,negative
3449,1,1,0,1,1,positive
3450,1,1,0,1,0,negative
3451,1,1,0,1,1,negative
3452,1,1,0,1,1,positive
3453,1,1,0,1,1,negative
3454,1,0,0,1,1,negative
3455,1,0,0,1,1,negative
3456,1,0,0,1,1,negative
3457,0,1,0,1,1,negative
3458,1,0,0,1,1,negative
3459,1,0,0,1,1,negative
3460,0,0,0,1,1,negative
3461,0,1,0,1,0,negative
3462,1,0,0,1,1,negative
3463,1,1,0,1,1,negative
3464,0,1,0,1,1,negative
3465,1,1,0,1,1,negative
3466,1,0,0,1,1,negative
3467,1,0,0,1,1,negative
3468,0,1,0,1,1,negative
3469,0,1,0,1,0,negative
3470,0,1,0,1,1,negative
3471,0,1,0,1,1,negative
3472,1,0,0,1,1,negative
3473,0,1,0,1,1,negative
3474,0,1,0,1,1,negative
3475,1,0,0,1,1,negative
3476,1,1,0,1,0,negative
3477,0,1,0,1,0,negative
3478,0,1,0,1,1,negative
3479,1,1,0,1,1,negative
3480,1,1,0,1,0,negative
3481,1,0,0,1,1,negative
3482,1,1,0,1,0,negative
3483,1,0,0,1,1,negative
3484,1,0,0,1,1,positive
3485,0,1,0,1,1,negative
3486,1,1,0,1,1,negative
3487,1,1,0,1,1,positive
3488,1,0,0,1,1,negative
3489,1,1,0,1,0,negative
3490,1,1,0,1,0,negative
3491,0,1,0,1,1,negative
3492,0,1,0,1,1,negative
3493,1,1,0,1,0,negative
3494,1,1,0,1,1,negative
3495,1,1,0,1,0,negative
3496,0,1,0,1,1,negative
3497,1,0,0,1,1,negative
3498,1,1,0,1,0,negative
3499,1,1,0,1,1,positive
3500,1,1,0,1,0,negative
3501,1,1,0,1,1,negative
3502,1,1,0,1,0,negative
3503,1,1,0,1,1,negative
3504,1,0,0,1,1,positive
3505,1,1,0,1,1,negative
3506,1,1,0,1,1,negative
3507,1,1,0,1,0,negative
3508,1,1,0,1,1,positive
3509,1,1,0,1,0,negative
3510,1,1,0,1,1,positive
3511,1,1,0,1,0,negative
3512,1,1,0,1,0,negative
3513,1,1,0,1,0,negative
3514,0,1,0,1,1,negative
3515,0,1,0,1,1,negative
3516,1,1,0,1,1,positive
3517,1,1,0,1,0,negative
3518,1,1,0,1,1,positive
3519,1,1,0,1,0,positive
3520,1,0,0,1,0,negative
3521,1,1,0,1,0,positive
3522,1,1,0,1,0,negative
3523,1,0,0,1,1,negative
3524,1,1,0,1,1,positive
3525,0,1,0,1,0,negative
3526,0,1,0,1,1,negative
3527,1,1,0,1,0,negative
3528,1,0,0,1,1,negative
3529,1,1,0,1,0,negative
3530,1,1,0,1,0,negative
3531,1,1,0,1,0,positive
3532,0,1,0,1,1,negative
3533,0,1,0,1,1,negative
3534,1,1,0,1,0,negative
3535,1,1,0,1,1,negative
3536,1,1,0,1,1,negative
3537,1,1,0,1,0,negative
3538,0,1,0,1,1,negative
3539,1,0,0,1,1,positive
3540,1,0,0,1,1,positive
3541,1,1,0,1,1,positive
3542,0,1,0,1,0,negative
3543,1,1,0,1,0,negative
3544,1,1,0,1,0,negative
3545,1,0,0,1,1,negative
3546,0,1,0,1,0,negative
3547,1,1,0,1,0,negative
3548,1,0,0,1,1,positive
3549,1,1,0,1,1,negative
