Interface-ID;IU-105;IU-106;IU-168;IU-370;IU-371;IU-374;IU-375;IU-508;Usability Indicator;
1860;0;0;0;0;0;0;0;0;negative;
1861;1;1;0;0;1;2;1;0;positive;
1862;0;0;0;0;1;1;0;0;positive;
1863;0;1;1;1;1;1;1;0;positive;
1864;1;1;0;0;0;2;1;0;positive;
1865;1;0;0;0;1;0;0;0;positive;
1866;0;0;0;0;0;0;0;0;negative;
1867;2;0;0;2;1;1;0;0;negative;
1868;1;1;0;1;0;0;0;0;positive;
1869;1;0;0;1;1;1;1;0;positive;
1870;0;1;0;1;1;1;0;0;positive;
1871;0;1;0;2;0;0;0;0;negative;
1872;1;1;0;1;0;0;0;0;positive;
1873;0;1;0;0;0;0;0;0;negative;
1874;1;1;0;1;1;0;1;0;positive;
1875;1;0;0;1;1;1;0;0;positive;
1876;1;1;0;2;0;1;1;0;positive;
1877;0;0;0;2;1;1;0;0;positive;
1878;1;1;0;0;1;1;0;0;positive;
1879;0;0;0;1;1;0;1;0;positive;
1880;1;1;1;0;1;1;0;1;positive;
1881;1;1;0;0;1;0;0;0;positive;
1882;1;1;0;0;1;0;0;0;positive;
1883;1;0;0;1;1;2;0;0;positive;
1884;0;1;0;0;1;1;0;0;positive;
1885;1;1;0;1;1;2;0;0;positive;
1886;0;1;0;0;1;0;1;0;positive;
1887;0;1;0;0;1;1;1;2;positive;
1888;1;2;0;2;0;1;0;0;negative;
1889;1;0;0;1;0;1;1;1;positive;
1890;1;1;0;2;1;2;1;1;positive;
1891;0;1;0;1;1;1;0;0;positive;
1892;1;1;0;1;1;0;0;0;positive;
1893;2;0;0;0;0;0;1;0;positive;
1894;0;1;0;0;1;1;0;0;positive;
1895;0;1;0;2;1;0;0;1;positive;
1896;0;1;1;1;2;0;0;0;positive;
1897;1;0;1;1;1;0;0;0;positive;
1898;1;0;0;0;1;1;1;0;positive;
1899;1;1;0;1;1;0;0;0;positive;
1900;1;0;0;0;1;0;0;0;positive;
1901;1;1;0;1;0;1;0;0;positive;
1902;1;1;0;1;0;1;1;0;positive;
1903;0;1;0;1;1;1;0;0;positive;
1904;0;0;0;1;2;1;0;0;positive;
1905;1;1;0;0;1;1;0;0;positive;
1906;0;2;0;2;0;1;0;0;negative;
1907;0;0;0;1;1;2;0;0;positive;
1908;1;1;1;1;1;0;0;0;positive;
1909;0;1;0;1;1;1;0;0;positive;
1910;1;1;0;0;1;1;1;1;positive;
1911;1;0;1;1;2;2;1;0;positive;
1912;0;1;0;0;1;0;2;0;positive;
1913;1;0;0;1;1;0;0;1;positive;
1914;1;1;0;0;1;0;1;1;positive;
1915;1;0;2;2;2;1;1;0;positive;
1916;1;0;0;0;1;0;1;0;positive;
1917;1;0;0;0;1;1;0;0;positive;
1918;1;0;0;1;1;0;1;0;positive;
1919;0;0;0;0;0;0;0;0;negative;
1920;1;0;0;0;1;2;1;0;positive;
1921;1;1;1;2;1;1;0;0;positive;
1922;0;1;0;0;1;1;1;0;positive;
1923;1;1;0;1;1;2;1;1;positive;
1924;1;0;0;2;1;0;0;0;positive;
1925;0;1;0;0;0;0;0;0;negative;
1926;1;1;0;1;1;2;1;0;positive;
1927;1;1;1;2;1;0;0;0;positive;
1928;1;1;0;1;1;2;1;0;positive;
1929;1;1;0;1;0;2;1;1;positive;
1930;1;0;0;1;1;1;1;0;positive;
1931;2;2;0;1;1;1;0;0;positive;
1932;0;0;1;2;1;0;0;1;positive;
1933;0;1;0;2;1;0;0;0;positive;
1934;1;1;0;1;1;2;0;0;positive;
1935;1;0;0;0;1;1;1;0;positive;
1936;1;0;0;1;1;1;0;0;positive;
1937;1;0;0;0;1;1;1;0;positive;
1938;1;0;1;2;1;0;0;1;positive;
1939;0;1;0;0;0;1;1;1;positive;
1940;0;0;0;0;0;0;0;0;negative;
1941;1;0;0;1;1;0;0;0;positive;
1942;1;0;0;0;0;0;0;0;negative;
1943;1;1;1;0;0;0;0;0;positive;
1944;2;0;0;1;1;1;1;0;positive;
1945;0;0;0;2;2;2;1;0;positive;
1946;1;1;1;1;1;1;0;0;positive;
1947;0;1;0;0;1;1;1;1;positive;
1948;0;0;0;0;0;0;0;0;negative;
1949;1;0;0;1;1;1;1;0;positive;
1950;0;0;0;0;1;1;0;1;positive;
1951;1;0;0;0;0;1;1;0;positive;
1952;1;1;1;1;1;1;1;0;positive;
1953;1;1;0;2;1;1;1;2;positive;
1954;1;0;0;0;1;1;1;2;positive;
1955;1;0;0;1;0;1;0;0;positive;
1956;1;1;1;0;0;1;1;1;positive;
1957;1;0;0;0;1;2;0;0;positive;
1958;0;0;0;0;1;0;0;1;positive;
1959;1;1;0;2;0;1;1;0;positive;
1960;0;0;0;0;1;1;1;0;positive;
1961;0;0;0;0;1;1;1;1;positive;
1962;1;1;0;0;1;0;1;0;positive;
1963;0;2;0;0;1;0;0;0;positive;
1964;0;0;0;2;0;0;0;0;negative;
1965;0;1;0;1;1;1;1;1;positive;
1966;1;1;0;0;1;0;0;0;negative;
1967;0;1;0;0;1;1;1;0;positive;
1968;1;0;0;1;1;1;1;1;positive;
1969;1;0;0;1;1;1;0;0;positive;
1970;1;1;0;0;1;1;1;0;positive;
1971;1;1;2;0;0;1;0;0;positive;
1972;2;0;0;0;0;0;0;0;negative;
1973;1;0;0;1;1;1;1;1;positive;
1974;1;1;0;1;1;1;0;1;positive;
1975;0;1;0;2;0;1;0;0;positive;
1976;0;0;0;0;2;0;0;0;positive;
1977;1;0;0;1;1;0;1;1;positive;
1978;0;1;0;0;0;0;0;0;negative;
1979;0;1;0;1;1;1;0;0;positive;
1980;1;2;0;0;0;0;1;1;positive;
1981;0;1;0;0;0;0;0;0;negative;
1982;1;0;0;0;1;2;0;0;positive;
1983;1;1;0;1;1;0;1;0;positive;
1984;1;1;0;0;1;0;1;0;positive;
1985;1;1;0;1;0;1;1;0;positive;
1986;0;0;0;0;0;0;0;0;negative;
1987;0;0;0;2;0;0;0;0;negative;
1988;1;1;0;1;1;1;1;0;positive;
1989;0;1;0;1;1;1;1;1;positive;
1990;0;1;0;0;0;0;0;0;negative;
1991;0;1;0;2;1;0;0;0;positive;
1992;1;0;0;2;1;1;0;0;positive;
1993;1;0;1;2;1;0;1;0;positive;
1994;1;1;0;1;1;1;1;0;positive;
1995;1;0;0;1;1;1;1;1;positive;
1996;1;1;0;0;0;0;0;1;positive;
1997;1;0;0;0;1;2;0;0;negative;
1998;1;0;0;0;1;1;0;0;positive;
1999;0;0;0;1;1;1;1;0;positive;
2000;0;1;0;2;1;1;0;0;positive;
2001;1;1;0;1;1;1;1;0;positive;
2002;0;0;0;2;0;0;0;0;negative;
2003;1;0;0;0;0;1;0;0;negative;
2004;0;1;0;1;2;0;0;0;positive;
2005;0;1;2;1;1;0;0;0;positive;
2006;0;0;0;1;0;0;0;0;negative;
2007;1;0;0;1;1;1;0;0;positive;
2008;0;0;1;0;0;1;0;1;positive;
2009;1;0;0;1;1;1;0;1;positive;
2010;1;1;0;0;1;1;0;0;positive;
2011;0;0;0;2;0;0;0;0;negative;
2012;1;0;1;1;1;0;0;0;positive;
2013;1;1;0;1;1;0;1;0;positive;
2014;1;0;0;0;0;2;0;0;negative;
2015;0;1;0;0;1;1;0;1;positive;
2016;1;0;1;1;1;0;1;0;positive;
2017;1;1;0;1;0;1;0;0;positive;
2018;0;1;0;1;1;1;1;0;positive;
2019;1;1;0;0;0;0;0;0;positive;
2020;0;0;0;0;0;0;0;0;negative;
2021;1;1;0;0;1;0;0;0;positive;
2022;0;1;0;1;1;0;0;0;positive;
2023;1;1;0;0;0;2;0;0;positive;
2024;0;1;0;1;1;0;1;0;positive;
2025;0;1;0;1;1;0;0;0;positive;
2026;1;1;0;1;1;0;1;1;positive;
2027;1;1;2;0;1;0;1;0;positive;
2028;1;0;0;2;0;0;0;0;negative;
2029;1;1;0;2;0;0;0;0;positive;
2030;1;1;0;1;1;1;1;0;positive;
2031;0;1;0;1;1;2;0;0;positive;
2032;0;1;0;0;0;1;0;0;negative;
2033;1;1;0;1;0;0;1;0;positive;
2034;1;1;0;2;1;1;0;0;positive;
2035;1;0;0;1;1;1;0;0;positive;
2036;1;1;0;1;0;1;1;0;positive;
2037;1;0;0;1;0;0;1;0;positive;
2038;1;1;0;1;1;0;2;1;positive;
2039;1;1;0;1;1;0;0;1;positive;
2040;1;0;0;1;1;1;0;0;positive;
2041;1;1;0;0;1;1;0;0;positive;
2042;1;0;0;0;1;1;0;0;positive;
2043;1;1;0;1;0;1;1;0;positive;
2044;0;1;0;0;1;1;1;0;positive;
2045;0;0;0;0;0;0;0;0;negative;
2046;1;0;1;1;1;0;2;0;positive;
2047;1;0;0;2;0;0;0;0;positive;
2048;0;1;0;2;1;1;0;0;positive;
2049;1;0;0;0;1;0;0;0;positive;
2050;1;1;1;1;1;0;0;1;positive;
2051;1;1;1;0;1;0;1;0;positive;
2052;1;0;0;0;1;2;0;0;positive;
2053;1;0;0;0;1;1;0;0;negative;
2054;1;0;0;2;1;1;1;0;positive;
2055;1;0;0;1;1;1;1;1;positive;
2056;1;0;0;0;1;1;0;0;positive;
2057;1;1;0;0;0;2;0;0;negative;
2058;0;1;1;0;1;2;0;0;negative;
2059;0;1;0;2;1;0;0;1;positive;
2060;1;0;0;0;1;1;1;0;positive;
2061;1;1;0;1;1;1;1;1;positive;
2062;1;1;0;0;1;0;0;1;positive;
2063;1;1;0;0;2;1;1;0;positive;
2064;1;0;0;0;1;1;1;0;positive;
2065;0;1;1;1;1;1;1;1;positive;
2066;0;1;0;2;1;0;0;0;positive;
2067;1;1;0;0;1;0;0;0;negative;
2068;0;1;0;1;0;0;0;0;negative;
2069;1;0;2;0;1;2;0;0;positive;
2070;1;0;0;1;1;0;0;0;positive;
2071;1;1;0;1;0;2;1;0;positive;
2072;0;1;0;1;1;1;1;0;positive;
2073;1;0;0;0;1;2;1;2;negative;
2074;1;1;0;1;1;0;0;0;positive;
2075;0;0;1;2;0;0;1;2;positive;
2076;1;0;0;0;0;0;0;0;negative;
2077;0;0;0;1;0;0;0;0;negative;
2078;1;0;0;0;1;0;1;0;positive;
2079;1;1;1;0;1;0;1;0;negative;
2080;0;1;0;0;0;0;0;0;negative;
2081;1;1;0;0;1;1;1;0;positive;
2082;1;1;0;0;0;1;0;1;positive;
2083;0;2;0;2;0;0;1;0;positive;
2084;1;0;2;0;0;2;0;0;negative;
2085;1;0;0;0;0;0;0;0;negative;
2086;1;0;0;0;0;0;0;0;negative;
2087;1;1;0;0;1;1;0;0;positive;
2088;2;1;0;0;1;0;1;0;positive;
2089;1;0;0;0;1;1;1;0;positive;
2090;1;0;0;2;0;0;0;0;negative;
2091;1;1;0;0;1;0;1;1;positive;
2092;0;0;0;1;1;1;1;1;positive;
2093;1;2;0;0;0;1;0;0;positive;
2094;1;0;0;1;1;2;0;0;negative;
2095;1;1;0;2;1;1;0;1;positive;
2096;0;1;0;0;0;1;0;0;negative;
2097;0;0;0;1;1;0;1;1;positive;
2098;1;0;0;2;1;1;1;0;positive;
2099;1;0;0;1;1;0;1;0;positive;
2100;1;0;0;0;1;2;0;0;positive;
2101;1;0;0;2;0;1;0;0;positive;
2102;0;2;0;0;0;0;0;0;negative;
2103;1;0;0;2;1;0;1;0;positive;
2104;0;1;0;1;1;0;0;2;positive;
2105;0;0;0;2;0;1;1;2;positive;
2106;1;0;0;2;1;0;1;0;positive;
2107;1;2;0;1;1;1;0;0;positive;
2108;1;1;0;2;1;0;1;0;positive;
2109;0;0;0;1;1;1;1;0;positive;
2110;1;1;0;0;1;1;0;1;positive;
2111;1;1;0;2;0;2;1;1;positive;
2112;1;0;0;0;1;1;1;1;positive;
2113;1;0;0;0;1;0;0;1;positive;
2114;1;1;0;1;1;0;1;0;positive;
2115;0;1;0;1;1;1;1;0;positive;
2116;1;0;1;0;1;1;1;0;positive;
2117;1;1;1;2;1;1;1;1;positive;
2118;1;0;0;1;1;0;0;1;positive;
2119;1;1;0;0;1;0;0;0;positive;
2120;0;1;1;1;1;2;1;1;positive;
2121;1;0;0;1;2;0;0;0;negative;
2122;1;1;0;2;2;2;1;1;positive;
2123;1;1;0;2;1;1;1;0;positive;
2124;1;0;0;1;1;1;0;0;positive;
2125;1;1;1;1;1;1;0;0;positive;
2126;1;1;0;1;1;2;1;0;positive;
2127;0;0;0;1;0;0;1;0;positive;
2128;0;1;0;0;1;0;0;0;positive;
2129;1;1;0;0;1;1;0;0;positive;
2130;1;1;0;0;0;0;0;0;negative;
2131;1;0;0;1;1;0;0;0;positive;
2132;0;0;0;0;0;2;0;0;positive;
2133;1;1;0;1;1;1;0;0;positive;
2134;0;1;0;1;1;0;1;0;positive;
2135;0;1;0;0;1;2;1;0;positive;
2136;1;0;0;2;1;1;0;0;positive;
2137;1;0;0;2;0;0;0;1;positive;
2138;0;1;2;1;1;1;1;0;positive;
2139;2;0;0;0;0;1;0;0;negative;
2140;1;0;0;1;1;1;0;0;positive;
2141;0;1;1;1;1;1;0;2;positive;
2142;1;1;0;1;0;0;1;0;positive;
2143;0;2;0;1;1;2;1;1;positive;
2144;0;0;0;0;0;0;0;0;negative;
2145;1;1;2;0;1;0;0;0;positive;
2146;0;0;1;0;1;2;1;0;positive;
2147;1;1;0;1;0;1;1;0;positive;
2148;0;0;0;0;1;0;1;0;positive;
2149;1;1;0;2;0;1;1;0;positive;
2150;0;0;0;0;0;0;0;0;negative;
2151;1;0;0;0;1;0;0;0;positive;
2152;0;1;0;1;1;0;1;0;positive;
2153;1;1;0;1;0;1;1;0;positive;
2154;1;1;1;1;1;0;1;1;positive;
2155;1;0;2;1;1;1;0;0;positive;
2156;1;0;0;2;2;0;0;0;positive;
2157;1;1;0;1;1;0;1;0;negative;
2158;1;0;2;2;1;1;0;0;positive;
2159;1;0;0;0;1;0;0;0;positive;
2160;0;0;0;2;0;1;0;0;negative;
2161;0;1;0;1;1;1;1;0;positive;
2162;1;1;0;2;1;1;0;1;positive;
2163;0;0;0;0;0;0;0;0;negative;
2164;0;0;0;1;1;2;1;0;positive;
2165;1;0;0;0;1;0;0;0;positive;
2166;1;0;0;1;1;1;1;0;positive;
2167;1;1;0;0;1;1;0;1;positive;
2168;1;1;0;2;1;0;0;2;positive;
2169;1;1;0;2;0;0;0;0;negative;
2170;0;1;0;1;1;2;1;1;positive;
2171;1;1;0;1;1;0;1;0;positive;
2172;1;1;0;0;1;2;0;0;positive;
2173;1;2;0;1;2;1;1;0;positive;
2174;1;0;1;1;1;1;1;0;positive;
2175;1;1;0;1;0;0;0;1;positive;
2176;1;1;1;0;1;0;0;0;negative;
2177;1;2;1;0;1;0;1;0;positive;
2178;1;0;1;1;1;2;0;0;positive;
2179;1;1;0;0;1;1;0;0;positive;
2180;0;2;0;1;0;2;0;0;positive;
2181;1;1;0;0;1;0;1;0;positive;
2182;1;0;0;0;0;0;1;0;positive;
2183;0;0;0;1;1;0;1;0;positive;
2184;1;0;0;1;0;1;1;0;positive;
2185;1;0;0;0;1;0;0;0;positive;
2186;1;0;1;1;1;2;0;0;positive;
2187;1;0;0;2;0;0;0;0;negative;
2188;1;0;0;0;0;2;0;0;negative;
2189;1;0;0;1;0;0;0;0;positive;
2190;1;0;0;1;1;0;0;2;positive;
2191;1;0;0;0;1;1;0;0;positive;
2192;0;1;0;0;1;1;0;0;positive;
2193;0;1;0;1;0;1;0;0;positive;
2194;0;0;0;2;0;0;0;0;negative;
2195;1;0;0;0;1;0;1;0;positive;
2196;0;0;0;0;1;0;0;0;positive;
2197;1;0;0;0;0;1;1;0;positive;
2198;0;1;0;1;0;1;0;1;positive;
2199;1;2;0;1;1;0;1;0;positive;
2200;1;0;0;0;1;1;1;0;positive;
2201;1;1;0;0;1;1;0;1;positive;
2202;0;0;0;1;1;2;1;0;positive;
2203;0;0;0;0;0;0;0;0;negative;
2204;0;1;0;1;1;1;1;0;positive;
2205;1;0;0;2;1;2;0;0;positive;
2206;1;0;0;0;1;1;0;1;positive;
2207;1;0;0;1;1;1;1;0;positive;
2208;1;1;0;0;1;0;0;0;negative;
2209;1;1;0;0;1;2;0;1;positive;
2210;1;2;0;0;1;0;1;0;positive;
2211;1;1;0;0;1;1;1;0;positive;
2212;0;1;1;1;0;0;0;1;positive;
2213;1;0;1;2;1;1;0;0;positive;
2214;0;1;0;1;1;2;0;2;positive;
2215;1;1;0;1;2;0;0;0;positive;
2216;1;1;2;1;0;0;1;2;positive;
2217;0;0;0;0;0;0;0;0;negative;
2218;1;0;0;1;1;0;0;0;positive;
2219;1;0;0;1;1;0;1;0;positive;
2220;1;2;0;0;1;1;1;0;positive;
2221;0;1;0;1;1;1;1;0;positive;
2222;0;1;0;0;0;1;0;0;positive;
2223;1;1;0;0;1;1;0;0;positive;
2224;2;2;0;0;0;0;0;0;negative;
2225;1;0;0;0;1;1;0;0;positive;
2226;0;1;0;0;1;0;0;0;positive;
2227;1;1;0;0;1;0;0;0;positive;
2228;1;0;0;2;1;1;1;0;positive;
2229;1;0;0;0;1;1;1;0;positive;
2230;1;1;0;0;1;1;1;0;positive;
2231;0;0;0;1;1;0;0;0;positive;
2232;1;0;0;0;0;0;0;0;negative;
2233;1;1;0;0;0;1;1;1;positive;
2234;1;0;0;1;1;0;0;0;negative;
2235;1;1;0;2;0;0;0;0;negative;
2236;1;1;0;2;1;1;0;1;positive;
2237;1;1;0;1;1;1;0;0;positive;
2238;1;1;0;1;1;1;0;0;positive;
2239;1;0;0;2;1;0;0;0;positive;
2240;1;1;0;2;0;2;0;0;positive;
2241;1;1;0;1;1;2;0;0;positive;
2242;0;0;0;0;1;1;0;1;positive;
2243;1;1;0;1;1;1;0;1;positive;
2244;1;1;0;1;1;0;0;0;positive;
2245;1;0;0;0;1;1;1;1;positive;
2246;1;0;0;1;0;0;0;0;positive;
2247;1;1;0;0;1;1;1;0;positive;
2248;1;1;1;1;1;0;1;0;positive;
2249;0;1;0;0;2;1;1;1;positive;
2250;1;0;1;1;0;0;1;0;positive;
2251;1;2;0;0;0;0;0;0;negative;
2252;1;1;0;1;0;1;0;0;positive;
2253;1;1;0;0;0;0;0;0;positive;
2254;1;1;0;0;1;1;0;0;positive;
2255;0;0;0;1;1;1;1;1;positive;
2256;1;0;0;0;0;2;0;0;positive;
2257;1;1;0;1;2;0;0;1;positive;
2258;0;0;0;0;0;0;0;0;negative;
2259;0;1;0;0;1;1;1;0;positive;
2260;0;0;2;0;1;1;1;0;positive;
2261;1;1;0;0;1;1;0;0;positive;
2262;1;2;1;0;1;0;0;0;positive;
2263;0;1;0;2;1;1;1;0;positive;
2264;1;0;0;2;1;1;0;0;positive;
2265;0;1;0;1;1;1;0;1;positive;
2266;0;2;0;2;0;1;0;0;negative;
2267;1;0;0;0;2;2;0;0;positive;
2268;1;2;1;1;1;0;0;0;positive;
2269;0;0;0;0;0;2;0;0;negative;
2270;1;1;0;1;0;0;0;0;positive;
2271;1;1;0;1;1;1;1;0;positive;
2272;0;0;0;1;1;0;0;0;positive;
2273;0;1;1;1;1;0;0;0;positive;
2274;1;0;0;1;1;0;1;0;positive;
2275;1;0;0;1;1;1;1;0;positive;
2276;1;1;0;1;1;1;0;1;positive;
2277;1;0;1;0;0;1;0;0;positive;
2278;1;1;0;0;0;0;0;0;negative;
2279;0;0;1;0;1;0;0;0;positive;
2280;1;1;0;1;1;0;0;0;positive;
2281;1;1;0;1;0;1;1;1;positive;
2282;1;0;0;1;0;1;1;0;positive;
2283;1;0;0;2;1;1;1;0;positive;
2284;1;1;0;0;0;0;0;0;negative;
2285;0;0;1;0;1;0;0;0;positive;
2286;0;0;0;0;1;1;0;0;positive;
2287;1;0;0;1;1;2;1;0;positive;
2288;0;1;0;1;1;0;1;0;positive;
2289;1;0;0;2;0;1;1;0;positive;
2290;1;0;0;1;1;1;1;0;positive;
2291;0;1;0;1;1;1;1;0;positive;
2292;1;0;2;2;1;1;0;0;positive;
2293;1;2;0;0;0;0;0;0;negative;
2294;0;1;0;0;1;0;0;1;positive;
2295;1;0;0;1;1;0;0;1;positive;
2296;1;0;0;0;1;1;1;0;positive;
2297;1;0;0;2;1;0;1;0;positive;
2298;1;1;0;1;1;2;1;0;positive;
2299;0;0;0;0;0;0;0;0;negative;
2300;0;0;2;0;0;1;1;0;positive;
2301;1;0;0;0;0;0;0;0;positive;
2302;1;1;0;0;0;0;0;0;negative;
2303;1;1;0;1;0;2;1;0;positive;
2304;1;0;2;1;1;0;1;0;positive;
2305;1;1;1;1;0;0;0;0;positive;
2306;1;1;0;1;1;0;1;0;positive;
2307;0;1;2;1;0;0;0;0;positive;
2308;1;1;0;1;1;2;1;1;positive;
2309;0;1;0;0;0;0;0;0;negative;
2310;0;1;1;1;1;2;0;0;positive;
2311;1;0;0;1;1;2;1;0;positive;
2312;1;0;0;1;1;0;0;0;positive;
2313;1;1;0;0;2;1;0;2;positive;
2314;1;1;1;0;1;1;0;0;positive;
2315;1;1;0;0;0;0;0;0;negative;
2316;1;0;0;0;1;0;0;1;positive;
2317;1;1;0;0;0;2;1;0;positive;
2318;1;1;1;1;1;0;0;0;positive;
2319;0;0;0;0;0;0;0;0;negative;
2320;0;1;0;2;0;0;1;0;negative;
2321;1;0;0;1;1;1;0;0;positive;
2322;1;0;0;1;1;0;0;0;positive;
2323;1;0;1;1;2;1;0;1;positive;
2324;0;1;0;1;1;0;1;0;positive;
2325;0;1;0;1;1;0;0;1;negative;
2326;1;0;0;1;0;0;0;0;negative;
2327;1;0;0;0;0;0;0;0;negative;
2328;0;1;0;0;0;1;1;0;negative;
2329;0;1;0;1;1;2;1;0;positive;
2330;0;1;2;0;1;1;0;0;positive;
2331;1;0;0;0;0;0;0;0;negative;
2332;1;1;2;0;1;1;0;0;positive;
2333;1;1;0;1;1;1;1;1;positive;
2334;0;0;0;2;1;0;1;0;positive;
2335;0;0;0;0;0;0;0;0;negative;
2336;1;1;0;1;1;2;0;1;positive;
2337;2;1;0;1;1;1;1;0;positive;
2338;1;0;0;0;0;0;0;0;negative;
2339;1;1;0;0;1;0;0;0;positive;
2340;1;1;1;1;1;0;0;0;positive;
2341;1;0;0;0;1;0;0;1;positive;
2342;1;1;0;0;2;0;1;0;positive;
2343;1;1;0;0;1;1;1;0;positive;
2344;1;1;1;1;1;0;1;0;positive;
2345;0;1;0;1;1;1;0;0;positive;
2346;0;0;0;0;1;2;0;1;positive;
2347;0;1;0;1;1;2;1;0;positive;
2348;1;1;0;1;1;2;1;0;positive;
2349;1;1;0;1;1;0;1;0;positive;
2350;1;1;1;2;1;0;0;0;positive;
2351;1;0;0;2;0;0;0;0;negative;
2352;0;0;0;0;1;1;1;0;positive;
2353;1;1;0;1;1;1;0;0;positive;
2354;1;1;1;0;2;0;0;1;negative;
2355;1;1;0;0;1;0;0;0;positive;
2356;1;1;0;0;1;1;0;0;positive;
2357;1;1;1;0;1;1;0;1;positive;
2358;1;0;0;0;1;1;1;0;positive;
2359;1;1;2;1;1;1;0;0;positive;
2360;0;1;0;1;2;1;1;1;positive;
2361;1;0;1;1;1;1;0;0;positive;
2362;2;1;0;0;0;1;1;0;positive;
2363;2;1;0;2;0;1;0;0;negative;
2364;1;1;0;1;1;1;1;1;positive;
2365;1;1;0;0;1;0;0;0;positive;
2366;0;1;0;0;1;0;1;0;positive;
2367;0;1;0;1;1;2;1;1;positive;
2368;0;1;1;0;0;1;1;0;positive;
2369;0;0;2;0;1;0;2;0;positive;
2370;1;1;0;1;0;0;1;0;positive;
2371;0;0;0;2;1;1;0;1;positive;
2372;1;1;0;1;0;1;0;0;positive;
2373;0;1;0;0;0;1;0;0;positive;
2374;1;1;0;0;0;1;1;0;positive;
2375;1;1;0;2;0;0;0;0;positive;
2376;1;0;0;0;0;1;0;0;positive;
2377;1;0;1;0;1;1;0;0;positive;
2378;0;0;0;1;1;2;0;0;positive;
2379;1;0;1;0;0;0;1;0;positive;
2380;0;1;0;1;0;1;0;1;positive;
2381;0;1;0;0;1;1;1;0;positive;
2382;1;1;0;1;1;1;0;0;positive;
2383;1;1;0;0;0;0;0;0;negative;
2384;0;2;0;1;1;0;1;0;positive;
2385;0;0;0;2;0;1;1;0;positive;
2386;1;1;0;0;0;0;1;0;positive;
2387;1;0;0;1;1;0;0;0;positive;
2388;0;1;0;2;0;0;0;0;negative;
2389;1;1;0;0;1;0;0;0;positive;
2390;1;0;1;2;1;1;0;0;positive;
2391;1;0;0;2;0;1;0;0;positive;
2392;0;1;0;1;1;1;0;0;positive;
2393;1;1;2;0;1;1;1;0;positive;
2394;1;1;0;1;1;0;0;0;positive;
2395;0;0;0;2;1;1;1;1;positive;
2396;1;1;0;2;1;1;1;0;positive;
2397;1;1;2;1;1;0;0;1;positive;
2398;1;1;1;1;1;1;0;0;positive;
2399;1;0;0;0;1;1;0;0;positive;
2400;1;1;0;0;1;0;0;0;positive;
2401;1;0;1;0;1;0;1;0;positive;
2402;0;1;0;0;1;1;1;0;positive;
2403;1;1;0;0;1;0;1;0;positive;
2404;1;1;0;0;1;2;0;1;positive;
2405;1;1;0;0;1;2;1;1;positive;
2406;1;1;0;0;0;0;0;0;negative;
2407;1;0;0;2;1;0;0;0;positive;
2408;0;0;0;0;0;1;0;0;positive;
2409;1;1;0;1;1;0;0;0;positive;
2410;0;1;0;0;1;2;1;0;positive;
2411;1;1;0;1;1;1;1;0;positive;
2412;1;1;0;0;0;0;0;0;negative;
2413;1;1;0;0;0;0;0;0;negative;
2414;0;1;0;1;1;1;0;0;positive;
2415;1;0;0;0;1;1;0;1;negative;
2416;0;1;0;1;1;1;1;0;positive;
2417;1;1;1;2;1;1;1;1;positive;
2418;0;1;0;1;1;0;1;1;positive;
2419;1;1;0;2;0;1;0;0;positive;
2420;1;0;0;1;1;1;0;1;positive;
2421;0;0;1;2;1;1;1;0;positive;
2422;1;1;0;2;0;0;0;0;negative;
2423;1;2;0;0;0;0;0;0;negative;
2424;0;1;0;0;0;0;0;0;negative;
2425;1;1;0;2;1;1;0;0;positive;
2426;1;1;0;0;1;1;0;1;positive;
2427;1;1;0;1;1;1;1;1;positive;
2428;0;1;0;2;0;1;1;0;positive;
2429;0;0;0;0;0;1;1;0;positive;
2430;1;2;0;1;1;2;0;0;positive;
2431;0;1;2;1;1;1;1;0;positive;
2432;0;0;0;2;0;0;0;0;negative;
2433;1;0;1;1;1;1;1;2;negative;
2434;2;0;0;0;0;0;1;0;negative;
2435;1;0;2;0;1;0;0;0;positive;
2436;1;0;0;0;0;2;1;0;positive;
2437;1;0;2;1;1;0;1;1;positive;
2438;1;0;0;0;0;0;1;0;positive;
2439;0;1;0;1;1;1;0;0;positive;
2440;0;1;0;2;1;0;0;0;positive;
2441;1;1;0;0;1;1;0;0;positive;
2442;1;0;1;0;1;0;1;0;positive;
2443;0;0;0;2;1;1;1;0;positive;
2444;0;1;0;0;0;0;0;0;negative;
2445;0;0;0;0;0;0;0;0;negative;
2446;1;0;0;2;1;1;1;0;positive;
2447;1;1;0;1;1;0;1;0;positive;
2448;1;1;0;1;1;1;0;0;positive;
2449;1;0;0;0;0;0;0;1;positive;
2450;0;1;0;2;1;1;0;0;positive;
2451;0;0;0;2;1;1;0;0;positive;
2452;1;0;0;0;1;0;0;0;positive;
2453;0;0;0;1;1;1;0;1;positive;
2454;1;0;0;0;1;0;0;0;negative;
2455;0;1;0;0;0;0;0;0;negative;
2456;1;0;0;1;1;1;1;1;positive;
2457;1;2;0;1;1;2;0;1;positive;
2458;1;1;0;0;0;0;0;0;negative;
2459;0;1;0;2;0;1;0;1;positive;
2460;1;0;0;1;1;0;0;0;positive;
2461;0;1;0;1;0;1;1;0;positive;
2462;0;0;0;0;0;0;0;0;negative;
2463;1;0;0;0;1;1;0;0;positive;
2464;0;1;1;2;2;1;1;1;positive;
2465;1;0;0;0;0;1;0;0;negative;
